YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY
2015,13,131133,135,1,1,4,2,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131134,89,1,1,4,2,2,1,1,4,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,13,131135,89,1,1,4,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,13,131136,223,1,1,4,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,1,2
2015,13,131137,63,1,1,4,2,2,1,2,4,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131138,185,1,1,4,1,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131139,3,1,1,4,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131140,15,1,1,4,1,2,1,2,4,3,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,13,131141,67,1,1,4,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131142,71,1,1,4,2,2,1,1,4,1,4,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131143,275,1,1,4,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1
2015,13,131144,157,1,1,4,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131145,121,1,1,4,2,2,1,2,5,2,2,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131146,15,1,1,4,2,2,1,1,3,1,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131147,139,1,1,4,2,2,1,1,4,1,2,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131148,101,1,1,4,1,2,1,2,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,13,131149,245,1,1,4,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131150,67,1,1,4,2,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,13,131151,151,1,1,4,2,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131152,21,1,1,4,2,2,1,1,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,13,131153,117,1,1,4,2,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2
2015,13,131154,135,2,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131155,291,1,1,4,1,2,1,1,3,1,6,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131156,313,1,1,4,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,1,2,2,1,2,2,2
2015,13,131157,23,1,1,4,2,2,1,2,4,2,5,1,1,3,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2
2015,13,131158,39,1,1,4,2,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,13,131159,51,1,1,4,2,2,1,1,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,13,131160,157,2,1,4,2,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,13,131161,67,1,1,4,2,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1
2015,13,131162,89,1,1,4,2,2,1,1,6,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131163,135,1,1,4,2,2,1,1,3,1,4,1,1,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131164,59,1,1,4,2,2,1,1,4,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2015,13,131165,121,1,1,4,2,2,1,2,5,2,1,2,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,13,131166,135,1,1,4,2,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2
2015,13,131167,151,1,1,4,2,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131168,223,1,1,4,2,2,1,2,6,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,13,131169,231,1,1,4,1,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131170,137,1,1,4,2,2,1,2,3,2,5,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,13,131171,151,1,1,4,2,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,13,131172,225,1,1,4,1,2,3,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,13,131173,53,1,1,4,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131174,85,1,1,4,1,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131175,121,1,1,4,2,2,1,2,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2
2015,13,131176,135,1,1,4,2,2,1,1,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131177,49,1,1,4,1,2,1,2,5,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131178,81,1,1,4,2,2,4,1,4,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131179,121,1,1,4,2,2,1,2,4,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131180,217,1,1,4,2,2,4,2,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,13,131181,5,2,1,4,2,2,1,1,6,1,4,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,13,131182,15,1,1,4,2,2,1,2,5,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,13,131183,89,1,1,4,2,1,1,2,1,2,5,1,1,3,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,2,2,2,2
2015,13,131184,89,1,1,4,2,2,1,2,3,3,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131185,215,1,1,4,2,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131186,39,1,1,4,1,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131187,89,1,1,4,2,2,1,1,4,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,2
2015,13,131188,115,1,1,4,2,2,1,1,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2
2015,13,131189,135,1,1,4,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131190,139,1,1,4,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,13,131191,183,1,1,4,1,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131192,151,2,1,4,2,2,1,2,4,3,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131193,275,2,1,4,2,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2
2015,13,131194,73,1,1,4,2,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131195,139,1,1,4,2,2,1,1,4,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131196,223,1,1,4,2,2,1,1,3,1,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131197,63,1,1,4,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,13,131198,67,1,1,4,2,2,1,2,6,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131199,89,1,1,4,2,2,1,2,6,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,13,131200,139,1,1,4,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,13,131201,107,1,1,4,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2
2015,13,131202,135,1,1,4,2,2,1,2,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131203,233,1,1,4,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131204,51,1,1,4,2,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131205,51,1,1,4,2,2,1,2,4,3,1,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2
2015,13,131206,77,2,1,4,2,2,1,2,4,2,3,2,1,3,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,1,1,1,2,2,2
2015,13,131207,313,1,1,4,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131208,9,1,1,4,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131209,31,2,1,4,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2
2015,13,131211,227,1,1,4,1,2,1,1,3,1,2,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,13,131212,15,1,1,4,2,2,1,1,3,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
2015,13,131213,43,1,1,4,1,2,4,2,5,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2
2015,13,131214,59,1,1,4,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131215,89,1,1,4,2,2,1,2,4,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,13,131216,99,1,1,4,1,2,4,2,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131217,121,1,1,4,2,2,1,2,4,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131218,121,1,1,4,2,2,1,2,5,2,5,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131219,139,1,1,4,2,2,3,2,3,2,1,1,2,2,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,13,131220,151,1,1,4,2,2,4,1,3,1,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131221,21,1,1,4,2,2,1,2,4,3,4,1,2,3,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131222,21,1,1,4,2,1,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2
2015,13,131223,51,1,1,4,2,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131224,47,1,1,4,1,2,1,2,4,2,3,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131225,51,1,1,4,2,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131226,217,1,1,4,2,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131227,283,1,1,4,1,1,4,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,13,131228,33,1,1,4,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131229,175,1,1,4,1,2,1,2,3,2,2,1,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2
2015,13,131230,123,2,1,4,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131231,135,1,1,4,2,2,1,1,4,1,4,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2
2015,13,131232,45,1,1,4,2,2,1,1,3,1,4,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131233,121,1,1,4,2,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131234,221,1,1,4,1,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131235,45,1,1,4,2,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,13,131236,121,1,1,4,2,2,1,1,4,1,4,1,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131237,135,1,1,4,2,2,1,2,4,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,13,131238,135,1,1,4,2,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131239,213,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,13,131240,217,1,1,4,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,1,2
2015,13,131241,227,1,1,4,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131242,247,1,1,4,2,2,1,1,6,1,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131243,27,1,1,4,1,2,4,2,5,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2
2015,13,131244,45,1,1,4,1,2,1,2,6,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,13,131245,117,1,1,4,2,2,4,2,6,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2
2015,13,131246,121,1,1,4,2,2,1,2,6,2,1,1,2,3,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131247,267,1,1,4,1,2,4,2,6,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131248,285,1,1,4,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,1
2015,13,131249,63,2,1,4,2,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131250,121,1,1,4,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131251,179,1,1,4,2,2,4,2,6,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131252,223,1,1,4,2,2,4,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131253,245,1,1,4,2,2,1,2,6,2,1,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131254,247,1,1,4,2,2,1,2,6,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,13,131255,55,1,1,4,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131256,89,1,1,4,2,1,4,2,1,2,1,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131257,91,1,1,4,1,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,13,131258,97,1,1,4,1,2,1,2,3,2,4,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,13,131259,113,1,1,4,2,2,4,1,3,1,1,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131260,47,1,1,4,2,2,4,2,4,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131261,153,1,1,4,2,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131262,89,1,1,4,2,2,1,1,5,1,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131263,153,1,1,4,2,2,1,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,13,131264,151,1,1,4,2,2,1,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131265,135,1,1,4,2,2,1,2,6,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131266,135,1,1,4,2,2,1,1,4,1,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131267,153,1,1,4,2,2,1,2,4,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131268,135,1,1,4,2,2,1,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131269,139,1,1,4,2,1,3,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,13,131270,217,1,1,4,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,13,131271,151,1,1,4,2,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,13,131272,205,1,1,4,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131273,15,1,1,4,2,2,4,2,4,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131274,139,1,1,4,1,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131275,297,1,1,4,2,2,4,2,5,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,13,131276,67,1,1,4,2,2,1,2,4,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,13,131277,89,1,1,4,2,2,1,2,6,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,13,131278,107,1,1,4,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131279,163,1,1,4,1,2,1,2,5,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,13,131280,207,1,1,4,1,2,4,2,6,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131281,215,1,1,4,2,2,1,2,4,2,5,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131282,223,1,1,4,2,2,1,1,4,1,4,1,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131283,231,2,1,4,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,13,131284,245,1,1,4,2,2,1,1,6,1,4,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2
2015,13,131285,31,1,1,4,1,2,1,1,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131286,215,1,1,4,2,2,4,1,6,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131287,261,1,1,4,2,2,4,1,4,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,13,131288,31,1,1,4,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131289,99,1,1,4,1,2,1,1,3,1,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131290,139,1,1,4,1,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2
2015,13,131291,251,1,1,4,1,2,1,2,3,2,1,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131292,309,1,1,4,1,2,1,2,3,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,13,131293,115,1,1,4,2,2,4,1,3,1,1,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131294,139,1,1,4,2,2,1,1,4,1,4,2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131295,151,1,1,4,2,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,13,131296,193,1,1,4,1,2,1,2,3,2,4,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131297,219,1,1,4,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,13,131298,313,1,1,4,2,2,1,1,3,1,4,2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131299,57,1,1,4,1,2,4,2,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131300,85,1,1,4,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,13,131301,153,1,1,4,1,1,1,2,1,2,2,2,1,3,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2
2015,13,131302,225,2,1,4,1,2,1,2,3,2,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,13,131303,313,1,1,4,2,1,1,2,1,2,2,1,1,3,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131304,67,1,1,4,2,2,1,1,4,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2
2015,13,131305,97,2,1,4,2,1,1,2,1,2,5,1,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,13,131306,141,1,1,4,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,13,131307,121,1,1,4,2,2,1,1,6,1,4,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,13,131308,133,1,1,4,1,2,1,2,4,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,13,131309,215,1,1,4,2,2,1,2,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2
