STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
17,170301,3,1,0,27,4,0,45,8,0,3,0,17,6,12,399,12399,4,1975,000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,8,5,12,0,0,0,0
17,170302,2,2,0,17,1,22,11,8,0,2,0,17,6,49,32,49032,4,2009,1NXBU40E99Z1,1,N,X,B,U,4,0,E,9,9,Z,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
17,170302,3,2,0,17,1,22,11,8,0,2,0,17,6,2,405,2405,14,2002,1J4GL48K32W2,1,J,4,G,L,4,8,K,3,2,W,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
17,170339,2,1,1,12,5,18,1,14,0,2,0,17,6,63,401,63401,14,2001,KNDJA7238157,K,N,D,J,A,7,2,3,8,1,5,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,8,2,12,0,0,0,0
17,170380,2,1,0,26,6,1,39,14,0,2,0,17,6,21,21,21021,4,2001,1G3NL52E31C2,1,G,3,N,L,5,2,E,3,1,C,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
17,170380,3,1,0,26,6,1,39,14,0,2,0,17,6,12,442,12442,20,2000,2FMZA5241YBA,2,F,M,Z,A,5,2,4,1,Y,B,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
17,170380,4,1,0,26,6,1,39,14,0,2,0,17,6,20,444,20444,20,2005,1GNDV23L45D2,1,G,N,D,V,2,3,L,4,5,D,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
17,170380,5,1,0,26,6,1,39,14,0,2,0,17,6,20,39,20039,4,2005,KL1TD52605B4,K,L,1,T,D,5,2,6,0,5,B,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,8,12,0,0,0,0
17,170380,6,1,0,26,6,1,39,14,0,2,0,17,6,19,21,19021,4,2006,1G6DC67A9602,1,G,6,D,C,6,7,A,9,6,0,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,8,12,0,0,0,0
17,170380,7,1,0,26,6,1,39,14,0,2,0,17,6,12,422,12422,15,1997,1FMFU18L4VLA,1,F,M,F,U,1,8,L,4,V,L,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,8,12,0,0,0,0
17,170380,8,1,0,26,6,1,39,14,0,3,0,17,6,58,403,58403,14,2014,5N1AL0MM8EC5,5,N,1,A,L,0,M,M,8,E,C,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0
17,170421,2,1,1,18,7,6,10,14,0,2,0,40,6,84,884,84884,66,2013,3HSDJSJR5DN2,3,H,S,D,J,S,J,R,5,D,N,2,1,57,303024,57303024,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
17,170474,3,2,0,4,7,23,37,12,7,2,0,17,6,35,39,35039,4,2011,1N4AA5AP2BC8,1,N,4,A,A,5,A,P,2,B,C,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0
17,170533,4,4,0,24,8,19,34,12,8,2,0,17,6,20,481,20481,31,1991,1GCDK14K3MZ2,1,G,C,D,K,1,4,K,3,M,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
17,170627,2,1,1,20,9,21,0,8,0,2,0,17,6,12,481,12481,40,2004,3FRNX65N24V6,3,F,R,N,X,6,5,N,2,4,V,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,8,2,12,0,0,0,0
17,170686,2,1,3,22,10,20,1,14,0,2,0,17,6,52,37,52037,3,1999,4A3AK34Y1XE0,4,A,3,A,K,3,4,Y,1,X,E,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
17,170688,2,2,1,13,10,11,0,14,0,2,0,47,6,86,884,86884,66,2012,1M1AW09Y8CM0,1,M,1,A,W,0,9,Y,8,C,M,0,1,57,757161,57757161,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
17,170692,2,2,0,14,10,12,42,14,0,2,0,17,6,7,482,7482,31,1998,3B7HC12YXWM2,3,B,7,H,C,1,2,Y,X,W,M,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
17,170717,2,2,0,27,3,16,5,14,0,2,0,17,6,49,32,49032,4,2013,2T1BU4EE3DC0,2,T,1,B,U,4,E,E,3,D,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,5,12,0,0,0,0
17,170717,3,2,0,27,3,16,5,14,0,2,0,17,6,35,47,35047,4,2010,1N4AL2APXAC1,1,N,4,A,L,2,A,P,X,A,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,5,12,0,0,0,0
17,170845,2,1,0,6,12,23,20,9,0,2,0,17,6,12,401,12401,14,1998,1FMZU35P7WUA,1,F,M,Z,U,3,5,P,7,W,U,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0
17,170845,3,1,0,6,12,23,20,9,0,2,0,17,6,12,21,12021,4,2005,1FAFP28115G1,1,F,A,F,P,2,8,1,1,5,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0
17,170860,2,1,0,9,12,15,33,42,0,3,0,17,6,18,401,18401,14,2002,3G5DA03E72S5,3,G,5,D,A,0,3,E,7,2,S,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,5,12,0,0,0,0
17,170860,3,1,0,9,12,15,33,42,0,3,0,17,6,2,407,2407,14,2014,1C4NJPBA7ED5,1,C,4,N,J,P,B,A,7,E,D,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,5,12,0,0,0,0
17,170899,2,1,0,27,9,2,19,14,0,2,0,17,6,49,32,49032,4,2004,1NXBR32E14Z2,1,N,X,B,R,3,2,E,1,4,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,2,12,0,0,0,0
17,170899,3,1,0,27,9,2,19,14,0,2,0,17,6,37,441,37441,20,2006,5FNRL38606B4,5,F,N,R,L,3,8,6,0,6,B,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,2,12,0,0,0,0
17,170899,4,1,0,27,9,2,19,14,0,2,0,17,6,55,35,55035,5,2004,KMHDN56D84U1,K,M,H,D,N,5,6,D,8,4,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,19,0,0,0,0
17,170899,5,1,0,27,9,2,19,14,0,2,0,17,6,49,49,49049,6,2005,JTLKT3249501,J,T,L,K,T,3,2,4,9,5,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,19,0,0,0,0
17,170899,6,1,0,27,9,2,19,14,0,2,0,17,6,35,39,35039,4,2003,JN1DA31A63T4,J,N,1,D,A,3,1,A,6,3,T,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,18,0,0,0,0
17,170899,7,1,0,27,9,2,19,14,0,2,0,17,6,52,401,52401,14,2001,JA4MT41R21P0,J,A,4,M,T,4,1,R,2,1,P,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,5,12,0,0,0,0
17,170899,8,1,0,27,9,2,19,14,0,2,0,17,6,12,37,12037,4,2014,1FADP3F2XEL4,1,F,A,D,P,3,F,2,X,E,L,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,5,12,0,0,0,0
17,170910,2,1,0,29,11,2,29,38,0,3,0,26,6,49,40,49040,4,2012,4T4BF1FK9CR2,4,T,4,B,F,1,F,K,9,C,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,8,5,73,0,0,0,0
17,170915,2,1,0,12,4,3,0,30,0,2,0,17,6,55,33,55033,4,2015,5NPE34AF2FH0,5,N,P,E,3,4,A,F,2,F,H,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0
17,170920,2,6,0,17,9,16,10,14,0,2,0,17,6,13,1,13001,4,1999,1LNHM82W1XY6,1,L,N,H,M,8,2,W,1,X,Y,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,5,12,0,0,0,0
17,170920,3,6,3,17,9,16,10,14,0,2,0,17,6,18,22,18022,4,2013,1G4GJ5G32DF2,1,G,4,G,J,5,G,3,2,D,F,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,5,12,0,0,0,0
17,170920,4,6,0,17,9,16,10,14,0,2,0,17,6,19,24,19024,9,2016,1G6AH5RXOG01,1,G,6,A,H,5,R,X,O,G,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,9,12,0,0,0,0
17,170920,5,6,0,17,9,16,10,14,0,2,0,17,6,20,16,20016,2,2003,1G1JC12F0372,1,G,1,J,C,1,2,F,0,3,7,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,5,12,0,0,0,0
17,170920,10,6,0,17,9,16,10,14,0,3,0,17,6,18,398,18398,4,2003,1G4CW54K6341,1,G,4,C,W,5,4,K,6,3,4,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,73,0,0,0,0
17,170920,11,6,0,17,9,16,10,14,0,3,0,17,6,35,51,35051,6,2012,JN8AS5MT7CW2,J,N,8,A,S,5,M,T,7,C,W,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,73,0,0,0,0
17,170955,2,1,0,18,8,22,15,14,0,2,0,17,6,13,16,13016,12,2013,2L1MKSLK6DBL,2,L,1,M,K,S,L,K,6,D,B,L,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0
17,170959,3,2,0,29,8,1,40,12,7,2,0,17,6,55,35,55035,4,2016,5NPDH4AE7GH6,5,N,P,D,H,4,A,E,7,G,H,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
18,180023,3,2,1,9,1,3,45,12,7,2,0,18,6,84,881,84881,66,2006,2HSCDAPR06C2,2,H,S,C,D,A,P,R,0,6,C,2,2,57,000021800,57000021800,3,7,1,1,0,0,0,0,0,0,0,0,83,6,2,12,0,0,0,1
18,180044,2,1,0,29,1,13,8,8,0,3,0,18,6,14,6,14006,4,2001,2MEFM75W51X7,2,M,E,F,M,7,5,W,5,1,X,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
18,180181,2,1,2,17,4,20,31,14,0,2,0,18,6,20,421,20421,15,2001,1GNEK13T01J2,1,G,N,E,K,1,3,T,0,1,J,2,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
18,180300,3,2,0,9,6,3,48,12,2,3,0,48,6,12,481,12481,31,2007,1FTRW12W37KD,1,F,T,R,W,1,2,W,3,7,K,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
18,180333,2,1,1,16,6,10,0,14,0,2,0,18,6,82,881,82881,66,2007,1FUJBBCK97LW,1,F,U,J,B,B,C,K,9,7,L,W,1,57,001454112,57001454112,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
18,180368,2,1,0,14,7,20,50,8,0,2,0,18,6,49,40,49040,4,1997,4T1BG22K3VU0,4,T,1,B,G,2,2,K,3,V,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,12,0,0,0,0
18,180368,3,1,0,14,7,20,50,8,0,2,0,18,6,6,398,6398,4,2000,2C3HH46R5YH1,2,C,3,H,H,4,6,R,5,Y,H,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,12,0,0,0,0
18,180368,4,1,0,14,7,20,50,8,0,2,0,18,6,7,442,7442,20,1998,1B4GP44G5WB6,1,B,4,G,P,4,4,G,5,W,B,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
18,180512,2,1,0,28,8,5,55,33,0,3,0,18,6,20,481,20481,31,2000,1GCEC14W4YE3,1,G,C,E,C,1,4,W,4,Y,E,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
18,180512,3,1,0,28,8,5,55,33,0,3,0,18,6,18,22,18022,4,2005,2G4WE5379511,2,G,4,W,E,5,3,7,9,5,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
18,180512,4,1,0,28,8,5,55,33,0,3,0,18,6,7,442,7442,20,2013,2C4RDGBG7DR7,2,C,4,R,D,G,B,G,7,D,R,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
18,180550,2,1,0,22,9,3,22,14,0,2,0,26,6,82,881,82881,66,2016,3AKJGED59GDH,3,A,K,J,G,E,D,5,9,G,D,H,1,57,000215732,57000215732,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
18,180619,3,2,1,19,10,15,29,12,6,2,0,18,6,7,442,7442,20,2006,1D4GP21E56B5,1,D,4,G,P,2,1,E,5,6,B,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
18,180669,2,1,0,30,10,1,9,14,0,2,0,18,6,2,404,2404,14,1999,1J4GW68N0XC8,1,J,4,G,W,6,8,N,0,X,C,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
19,190002,2,1,0,3,1,1,0,53,0,2,0,19,6,20,481,20481,31,1999,2GCEK19T4X11,2,G,C,E,K,1,9,T,4,X,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
19,190002,3,1,0,3,1,1,0,53,0,2,0,19,6,41,402,41402,14,2003,4F2YZ94123KM,4,F,2,Y,Z,9,4,1,2,3,K,M,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
19,190117,2,1,0,6,6,22,43,14,0,2,0,19,6,12,21,12021,4,2006,1FAHP28176G1,1,F,A,H,P,2,8,1,7,6,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,8,0,0,0,0
19,190117,3,1,0,6,6,22,43,14,0,2,0,19,6,20,401,20401,14,2001,1GNDT13W8122,1,G,N,D,T,1,3,W,8,1,2,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,12,0,0,0,0
19,190131,1,1,0,26,7,4,35,14,0,2,0,93,6,82,881,82881,66,2013,3AKJGLDR8DSF,3,A,K,J,G,L,D,R,8,D,S,F,1,57,261978,57261978,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
19,190132,2,1,0,15,7,4,38,14,0,2,0,93,6,84,881,84881,63,2011,1HSHWSJN4BJ4,1,H,S,H,W,S,J,N,4,B,J,4,1,57,00347738,5700347738,3,4,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
19,190168,2,1,0,19,7,18,42,14,0,2,1,19,6,23,431,23431,16,1993,1GKFK16K6PJ7,1,G,K,F,K,1,6,K,6,P,J,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,5,14,0,0,0,0
19,190168,3,1,0,19,7,18,42,14,0,2,0,19,6,12,461,12461,21,1997,1FMEE1166VHB,1,F,M,E,E,1,1,6,6,V,H,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
19,190206,2,1,0,3,10,22,48,14,0,2,0,19,6,18,2,18002,4,1995,1G4HP52L4SH4,1,G,4,H,P,5,2,L,4,S,H,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,42,0,0,0,0
19,190214,2,1,0,5,10,2,29,33,0,2,0,19,6,20,2,20002,4,2012,2G1WG5E36C13,2,G,1,W,G,5,E,3,6,C,1,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,12,0,0,0,0
19,190234,3,2,0,3,11,12,54,12,2,2,0,19,6,2,404,2404,14,2001,1J4GW48S61C5,1,J,4,G,W,4,8,S,6,1,C,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
19,190244,2,1,0,14,11,1,36,14,0,2,0,17,6,98,804,98804,63,2016,5KJJAXDV7GLH,5,K,J,J,A,X,D,V,7,G,L,H,0,57,1549636,571549636,3,2,1,1,0,0,0,0,0,0,0,0,5,2,5,12,0,0,0,0
20,200052,2,1,0,27,3,20,42,14,0,2,0,20,6,41,402,41402,14,2004,4F2YZ04164KM,4,F,2,Y,Z,0,4,1,6,4,K,M,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
20,200127,2,1,0,15,6,21,3,33,0,3,0,20,6,35,402,35402,14,2011,5N1AN0NW7BC5,5,N,1,A,N,0,N,W,7,B,C,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,6,2,12,0,0,0,0
20,200215,2,1,0,7,9,2,27,33,0,2,0,20,6,49,32,49032,4,2015,5YFBURHE2FP3,5,Y,F,B,U,R,H,E,2,F,P,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
20,200215,3,1,0,7,9,2,27,33,0,2,0,20,6,34,34,34034,4,2007,WBAVC93547KX,W,B,A,V,C,9,3,5,4,7,K,X,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,5,12,0,0,0,0
20,200238,2,1,0,27,9,7,30,14,0,2,0,6,6,82,881,82881,66,2015,3AKJGLD53FSG,3,A,K,J,G,L,D,5,3,F,S,G,1,57,2119348,572119348,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
20,200274,2,1,0,3,11,21,49,14,0,2,0,19,6,87,881,87881,66,2007,1XP7DB9X77D6,1,X,P,7,D,B,9,X,7,7,D,6,1,57,1978891,571978891,3,6,8,1,0,0,0,0,0,0,0,0,5,6,5,12,0,0,0,0
20,200301,2,1,0,27,11,18,14,14,0,2,0,20,6,49,472,49472,30,2015,3TMLU4EN2FM2,3,T,M,L,U,4,E,N,2,F,M,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
21,210002,2,1,0,1,1,3,40,42,0,3,0,21,6,20,443,20443,20,2004,1GNDU03E84D2,1,G,N,D,U,0,3,E,8,4,D,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,2,5,12,0,0,0,0
21,210049,2,3,0,29,1,9,32,14,0,2,0,18,6,20,16,20016,2,2002,1G1JC1248274,1,G,1,J,C,1,2,4,8,2,7,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,6,2,12,0,0,0,0
21,210072,2,1,1,6,2,0,30,8,0,4,0,91,3,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,99,999999999,99999999999,2,99,97,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
21,210280,3,2,0,29,6,14,1,12,8,3,0,21,6,12,423,12423,16,2000,1FMNU40L6YED,1,F,M,N,U,4,0,L,6,Y,E,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,4,5,12,0,0,0,0
21,210294,2,1,2,18,6,9,12,14,0,2,0,21,6,54,39,54039,4,2004,JH4CL968X4C0,J,H,4,C,L,9,6,8,X,4,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
21,210295,3,2,0,21,6,15,47,12,6,2,0,21,6,9,999,9999,49,9999,000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
21,210377,2,1,0,9,8,3,45,35,0,3,0,21,6,12,23,12023,4,2014,1FA6P0H75E54,1,F,A,6,P,0,H,7,5,E,5,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
21,210377,3,1,0,9,8,3,45,35,0,3,0,21,6,12,23,12023,4,2013,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
21,210377,4,1,0,9,8,3,45,35,0,3,0,21,6,12,23,12023,4,2015,3FA6P0H75FR1,3,F,A,6,P,0,H,7,5,F,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
21,210503,3,2,0,7,10,20,19,1,0,2,0,21,6,12,481,12481,31,1990,1FTDF15Y8LLA,1,F,T,D,F,1,5,Y,8,L,L,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,2,5,12,0,0,0,0
21,210513,2,1,1,11,10,4,50,59,0,2,0,47,6,55,33,55033,4,2011,5NPEB4AC0BH0,5,N,P,E,B,4,A,C,0,B,H,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
21,210520,3,2,0,15,10,17,23,12,6,3,0,21,6,6,52,6052,6,2004,3C4FY58B64T2,3,C,4,F,Y,5,8,B,6,4,T,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
21,210520,4,2,0,15,10,17,23,12,6,3,0,21,6,12,37,12037,4,2005,1FAFP34N85W1,1,F,A,F,P,3,4,N,8,5,W,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
21,210520,5,2,0,15,10,17,23,12,6,3,0,21,6,34,37,34037,4,2001,WBAGH83421DP,W,B,A,G,H,8,3,4,2,1,D,P,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,6,5,12,0,0,0,0
21,210520,6,2,0,15,10,17,23,12,6,3,0,21,6,51,401,51401,14,2003,YV1CZ59HX310,Y,V,1,C,Z,5,9,H,X,3,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,5,12,0,0,0,0
21,210533,2,1,0,22,10,6,59,32,0,3,0,21,6,37,32,37032,4,1998,1HGCG5540WA1,1,H,G,C,G,5,5,4,0,W,A,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,2,5,12,0,0,0,0
21,210556,3,2,0,28,10,21,3,12,6,3,0,21,6,20,9,20009,2,1996,2G1FP22KXT21,2,G,1,F,P,2,2,K,X,T,2,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,2,12,0,0,0,0
21,210565,2,1,1,8,10,14,2,14,0,2,0,21,6,82,881,82881,63,2013,3AKJGLDR0DSF,3,A,K,J,G,L,D,R,0,D,S,F,1,57,0028406,570028406,3,4,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
21,210609,2,1,0,27,11,4,41,14,0,2,0,21,6,12,473,12473,30,2008,1FMEU64E18UA,1,F,M,E,U,6,4,E,1,8,U,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
21,210630,2,1,0,6,12,3,44,8,0,2,0,21,6,6,441,6441,20,2003,2C4GP74LX3R1,2,C,4,G,P,7,4,L,X,3,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
21,210688,2,1,0,4,12,13,29,14,0,2,0,21,6,82,898,82898,66,2014,3AKJGLD5XESF,3,A,K,J,G,L,D,5,X,E,S,F,1,57,00165420,5700165420,3,6,1,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
21,210695,2,1,1,23,2,2,1,14,0,2,0,27,6,85,884,85884,66,2013,1XKFDP9X9DJ3,1,X,K,F,D,P,9,X,9,D,J,3,1,57,00265891,5700265891,3,6,1,1,0,0,0,0,0,0,0,0,83,4,5,12,0,0,0,0
22,220132,2,1,0,22,3,1,29,14,0,3,0,22,6,84,884,84884,66,2006,2HSCEAPR96C3,2,H,S,C,E,A,P,R,9,6,C,3,1,57,2586124,572586124,3,6,10,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
22,220150,3,2,1,1,4,16,20,1,0,3,0,22,6,12,481,12481,31,2014,1FTFW1ET1EKD,1,F,T,F,W,1,E,T,1,E,K,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
22,220219,2,1,0,3,5,7,16,14,0,2,0,22,6,12,473,12473,30,2002,1FMZU63K42UD,1,F,M,Z,U,6,3,K,4,2,U,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
22,220295,2,1,0,27,6,22,32,35,0,3,0,22,6,12,471,12471,30,2002,1FTYR10D32PA,1,F,T,Y,R,1,0,D,3,2,P,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
22,220298,2,1,0,22,6,2,19,59,0,3,0,22,6,7,482,7482,31,2006,1D7HA18N46S6,1,D,7,H,A,1,8,N,4,6,S,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,5,12,0,0,0,0
22,220340,2,1,0,17,7,23,55,32,0,3,0,99,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,6,2,12,0,0,0,0
22,220406,2,1,0,20,7,15,25,18,0,2,0,22,6,12,481,12481,31,2000,1FTNX20F2YEB,1,F,T,N,X,2,0,F,2,Y,E,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,3,12,0,0,0,0
