STATE,ST_CASE,VEH_NO,MDAREAS
4,40494,1,11
4,40494,1,12
4,40494,1,13
4,40494,1,14
4,40495,1,1
4,40495,1,2
4,40495,1,3
4,40495,1,4
4,40495,1,5
4,40495,1,6
4,40495,1,7
4,40495,1,8
4,40495,1,9
4,40495,1,10
4,40495,1,11
4,40495,1,12
4,40495,1,13
4,40495,1,14
4,40495,2,7
4,40495,2,8
4,40495,2,9
4,40495,2,10
4,40495,2,11
4,40495,2,12
4,40495,2,14
4,40495,3,1
4,40495,3,2
4,40495,3,3
4,40495,3,9
4,40495,3,10
4,40495,3,11
4,40495,3,12
4,40496,1,1
4,40496,1,2
4,40496,1,10
4,40496,1,11
4,40496,1,12
4,40496,2,1
4,40496,2,2
4,40496,2,7
4,40496,2,8
4,40496,2,9
4,40496,2,10
4,40496,2,11
4,40496,2,12
4,40497,1,99
4,40498,1,1
4,40498,1,2
4,40498,1,3
4,40498,1,4
4,40498,1,5
4,40498,1,6
4,40498,1,7
4,40498,1,8
4,40498,1,9
4,40498,1,10
4,40498,1,11
4,40498,1,12
4,40498,1,13
4,40498,1,14
4,40498,2,10
4,40498,2,11
4,40498,2,12
4,40499,1,1
4,40499,1,2
4,40499,1,3
4,40499,1,4
4,40499,1,5
4,40499,1,6
4,40499,1,7
4,40499,1,8
4,40499,1,9
4,40499,1,10
4,40499,1,11
4,40499,1,12
4,40499,1,13
4,40499,1,14
4,40500,1,12
4,40501,1,10
4,40501,1,11
4,40501,1,12
4,40502,1,1
4,40502,1,2
4,40502,1,3
4,40502,1,4
4,40502,1,5
4,40502,1,6
4,40502,1,7
4,40502,1,8
4,40502,1,9
4,40502,1,10
4,40502,1,11
4,40502,1,12
4,40502,1,13
4,40502,1,14
4,40503,1,12
4,40504,1,1
4,40504,1,2
4,40504,1,12
4,40504,2,12
4,40505,1,1
4,40505,1,2
4,40505,1,3
4,40505,1,4
4,40505,1,5
4,40505,1,6
4,40505,1,7
4,40505,1,8
4,40505,1,9
4,40505,1,10
4,40505,1,11
4,40505,1,12
4,40505,1,13
4,40505,1,14
4,40505,2,6
4,40506,1,1
4,40506,1,2
4,40506,1,3
4,40506,1,4
4,40506,1,5
4,40506,1,6
4,40506,1,7
4,40506,1,8
4,40506,1,9
4,40506,1,10
4,40506,1,11
4,40506,1,12
4,40506,1,13
4,40506,1,14
4,40507,1,1
4,40507,1,2
4,40507,1,10
4,40507,1,11
4,40507,1,12
4,40507,2,1
4,40507,2,2
4,40507,2,3
4,40507,2,4
4,40507,2,5
4,40507,2,6
4,40507,2,7
4,40507,2,8
4,40507,2,9
4,40507,2,10
4,40507,2,11
4,40507,2,12
4,40507,2,13
4,40507,2,14
4,40507,3,4
4,40507,3,5
4,40507,3,6
4,40507,3,7
4,40507,3,8
4,40508,1,1
4,40508,1,2
4,40508,1,3
4,40508,1,4
4,40508,1,5
4,40508,1,6
4,40508,1,7
4,40508,1,8
4,40508,1,9
4,40508,1,10
4,40508,1,11
4,40508,1,12
4,40508,1,13
4,40508,1,14
4,40509,1,1
4,40509,1,2
4,40509,1,3
4,40509,1,4
4,40509,1,5
4,40509,1,6
4,40509,1,7
4,40509,1,8
4,40509,1,9
4,40509,1,10
4,40509,1,11
4,40509,1,12
4,40509,1,13
4,40509,1,14
4,40510,1,1
4,40510,1,2
4,40510,1,3
4,40510,1,4
4,40510,1,5
4,40510,1,6
4,40510,1,12
4,40510,2,12
4,40511,1,12
4,40511,2,10
4,40511,2,11
4,40512,1,1
4,40512,1,2
4,40512,1,3
4,40512,1,4
4,40512,1,5
4,40512,1,6
4,40512,1,7
4,40512,1,8
4,40512,1,9
4,40512,1,10
4,40512,1,11
4,40512,1,12
4,40512,1,13
4,40512,1,14
4,40513,1,1
4,40513,1,2
4,40513,1,3
4,40513,1,9
4,40513,1,13
4,40515,1,1
4,40515,1,2
4,40515,1,10
4,40515,1,11
4,40515,1,12
4,40515,2,1
4,40515,2,2
4,40515,2,10
4,40515,2,11
4,40515,2,12
4,40516,1,1
4,40516,1,2
4,40516,1,3
4,40516,1,4
4,40516,1,5
4,40516,1,6
4,40516,1,7
4,40516,1,8
4,40516,1,9
4,40516,1,10
4,40516,1,11
4,40516,1,12
4,40516,1,13
4,40516,1,14
4,40517,1,1
4,40517,1,2
4,40517,2,1
4,40517,2,2
4,40517,2,4
4,40517,2,5
4,40517,2,7
4,40517,2,8
4,40517,2,9
4,40517,2,10
4,40517,2,11
4,40517,2,12
4,40517,3,6
4,40517,3,12
4,40517,3,13
4,40517,3,14
4,40518,1,1
4,40518,1,2
4,40518,1,3
4,40518,1,4
4,40518,1,5
4,40518,1,6
4,40518,1,7
4,40518,1,8
4,40518,1,9
4,40518,1,10
4,40518,1,11
4,40518,1,12
4,40518,1,13
4,40518,1,14
4,40519,1,1
4,40519,1,2
4,40519,1,3
4,40519,1,4
4,40519,1,5
4,40519,1,6
4,40519,1,7
4,40519,1,8
4,40519,1,9
4,40519,1,10
4,40519,1,11
4,40519,1,12
4,40519,1,13
4,40519,1,14
4,40519,2,1
4,40519,2,2
4,40519,2,3
4,40519,2,4
4,40519,2,5
4,40519,2,6
4,40519,2,7
4,40519,2,8
4,40519,2,9
4,40519,2,10
4,40519,2,11
4,40519,2,12
4,40519,2,13
4,40519,2,14
4,40520,1,1
4,40520,1,2
4,40520,1,3
4,40520,1,4
4,40520,1,5
4,40520,1,6
4,40520,1,7
4,40520,1,8
4,40520,1,9
4,40520,1,10
4,40520,1,11
4,40520,1,12
4,40520,1,13
4,40520,1,14
4,40520,2,7
4,40520,2,8
4,40520,2,9
4,40520,2,10
4,40520,2,11
4,40520,2,12
4,40521,1,1
4,40521,1,2
4,40521,1,3
4,40521,1,4
4,40521,1,5
4,40521,2,1
4,40521,2,2
4,40521,2,3
4,40521,2,6
4,40521,2,12
4,40522,1,1
4,40522,1,2
4,40522,1,10
4,40522,1,11
4,40522,1,12
4,40522,2,1
4,40522,2,2
4,40522,2,10
4,40522,2,11
4,40522,2,12
4,40523,1,9
4,40523,1,10
4,40523,1,11
4,40523,2,1
4,40523,2,2
4,40523,2,3
4,40523,2,9
4,40523,2,10
4,40523,2,11
4,40523,2,12
4,40523,2,13
4,40524,1,10
4,40524,1,11
4,40524,1,12
4,40525,1,1
4,40525,1,2
4,40525,1,3
4,40525,1,4
4,40525,1,5
4,40525,1,6
4,40525,1,7
4,40525,1,8
4,40525,1,9
4,40525,1,10
4,40525,1,11
4,40525,1,12
4,40525,1,13
4,40525,1,14
4,40525,2,1
4,40525,2,2
4,40525,2,10
4,40525,2,11
4,40525,2,12
4,40526,1,1
4,40526,1,2
4,40526,1,3
4,40526,1,4
4,40526,1,5
4,40526,1,6
4,40526,1,7
4,40526,1,8
4,40526,1,9
4,40526,1,10
4,40526,1,11
4,40526,1,12
4,40526,1,13
4,40526,1,14
4,40526,2,1
4,40526,2,2
4,40526,2,3
4,40526,2,4
4,40526,2,5
4,40526,2,10
4,40526,2,11
4,40526,2,12
4,40527,1,1
4,40527,1,2
4,40527,1,9
4,40527,1,10
4,40527,1,11
4,40527,1,12
4,40527,2,1
4,40527,2,2
4,40527,2,3
4,40527,2,4
4,40527,2,5
4,40527,2,6
4,40527,2,7
4,40527,2,8
4,40527,2,9
4,40527,2,10
4,40527,2,11
4,40527,2,12
4,40527,2,13
4,40527,2,14
4,40528,1,1
4,40528,1,2
4,40528,1,3
4,40528,1,4
4,40528,1,5
4,40528,1,6
4,40528,1,7
4,40528,1,8
4,40528,1,9
4,40528,1,10
4,40528,1,11
4,40528,1,12
4,40528,1,13
4,40528,1,14
4,40528,2,1
4,40528,2,2
4,40528,2,3
4,40528,2,9
4,40528,2,10
4,40528,2,11
4,40528,2,12
4,40529,1,1
4,40529,1,2
4,40529,1,3
4,40529,1,4
4,40529,1,5
4,40529,1,6
4,40529,1,7
4,40529,1,8
4,40529,1,9
4,40529,1,10
4,40529,1,11
4,40529,1,12
4,40529,1,13
4,40529,1,14
4,40530,1,1
4,40530,1,2
4,40530,1,3
4,40530,1,4
4,40530,1,5
4,40530,1,6
4,40530,1,7
4,40530,1,8
4,40530,1,9
4,40530,1,10
4,40530,1,11
4,40530,1,12
4,40530,1,13
4,40530,1,14
4,40531,1,1
4,40531,1,2
4,40531,1,3
4,40531,1,4
4,40531,1,5
4,40531,1,6
4,40531,1,7
4,40531,1,8
4,40531,1,9
4,40531,1,10
4,40531,1,11
4,40531,1,12
4,40531,1,13
4,40531,1,14
4,40532,1,1
4,40532,1,2
4,40532,1,3
4,40532,1,4
4,40532,1,5
4,40532,1,6
4,40532,1,7
4,40532,1,8
4,40532,1,9
4,40532,1,10
4,40532,1,11
4,40532,1,12
4,40532,1,13
4,40532,1,14
4,40532,2,1
4,40532,2,2
4,40532,2,10
4,40532,2,11
4,40532,2,12
4,40532,3,1
4,40532,3,2
4,40532,3,7
4,40532,3,8
4,40532,3,9
4,40532,3,10
4,40532,3,11
4,40532,3,12
4,40532,4,1
4,40532,4,2
4,40532,4,4
4,40532,4,5
4,40532,4,6
4,40532,4,9
4,40532,4,10
4,40532,4,11
4,40532,4,12
4,40532,5,7
4,40532,5,8
4,40532,5,9
4,40532,6,7
4,40532,6,8
4,40532,7,1
4,40532,7,2
4,40532,7,10
4,40532,7,11
4,40532,7,12
4,40533,1,1
4,40533,1,2
4,40533,1,10
4,40533,1,11
4,40533,1,12
4,40533,2,3
4,40533,2,4
4,40533,2,5
4,40533,2,6
4,40533,2,7
4,40533,2,8
4,40533,2,9
4,40534,1,1
4,40534,1,2
4,40534,1,12
4,40535,1,99
4,40536,1,99
4,40537,1,1
4,40537,1,2
4,40537,1,3
4,40537,1,9
4,40537,1,10
4,40537,1,11
4,40537,1,12
4,40537,1,14
4,40540,1,1
4,40540,1,2
4,40540,1,3
4,40540,1,4
4,40540,1,5
4,40540,1,6
4,40540,1,7
4,40540,1,8
4,40540,1,9
4,40540,1,10
4,40540,1,11
4,40540,1,12
4,40540,1,13
4,40540,1,14
4,40540,2,1
4,40540,2,2
4,40540,2,10
4,40540,2,11
4,40540,2,12
4,40541,1,1
4,40541,1,2
4,40541,1,3
4,40541,1,4
4,40541,1,5
4,40541,1,6
4,40541,1,7
4,40541,1,8
4,40541,1,9
4,40541,1,10
4,40541,1,11
4,40541,1,12
4,40541,1,13
4,40541,1,14
4,40541,2,4
4,40541,2,5
4,40541,2,6
4,40541,2,7
4,40541,2,8
4,40541,2,14
4,40541,3,1
4,40541,3,2
4,40541,3,3
4,40541,3,4
4,40541,3,5
4,40541,3,6
4,40541,3,7
4,40541,3,8
4,40541,3,9
4,40541,3,10
4,40541,3,11
4,40541,3,12
4,40541,3,13
4,40541,3,14
4,40541,4,14
4,40541,5,14
4,40542,1,1
4,40542,1,2
4,40542,1,10
4,40542,1,11
4,40542,1,12
4,40542,2,1
4,40542,2,2
4,40542,2,10
4,40542,2,11
4,40542,2,12
4,40542,3,1
4,40542,3,2
4,40542,3,10
4,40542,3,11
4,40542,3,12
4,40543,1,99
4,40543,2,12
4,40544,1,99
4,40544,2,99
4,40545,1,12
4,40546,1,12
4,40546,2,4
4,40547,1,12
4,40548,1,12
4,40548,2,1
4,40549,1,1
4,40549,1,2
4,40549,1,12
4,40550,1,1
4,40550,1,2
4,40550,1,3
4,40550,1,4
4,40550,1,5
4,40550,1,6
4,40550,1,7
4,40550,1,8
4,40550,1,9
4,40550,1,10
4,40550,1,11
4,40550,1,12
4,40550,1,13
4,40550,1,14
4,40551,1,1
4,40551,1,2
4,40551,1,3
4,40551,1,4
4,40551,1,5
4,40551,1,6
4,40551,1,7
4,40551,1,8
4,40551,1,9
4,40551,1,10
4,40551,1,11
4,40551,1,12
4,40551,1,13
4,40551,1,14
4,40551,2,1
4,40551,2,2
4,40551,2,3
4,40551,2,4
4,40551,2,5
4,40551,2,6
4,40551,2,7
4,40551,2,8
4,40551,2,9
4,40551,2,10
4,40551,2,11
4,40551,2,12
4,40551,2,13
4,40551,2,14
4,40552,1,1
4,40552,1,2
4,40552,1,10
4,40552,1,11
4,40552,1,12
4,40552,2,1
4,40552,2,2
4,40552,2,10
4,40552,2,11
4,40552,2,12
4,40553,1,12
4,40554,1,1
4,40554,1,2
4,40554,1,3
4,40554,1,4
4,40554,1,5
4,40554,2,12
4,40555,1,7
4,40555,1,8
4,40555,1,9
4,40555,1,10
4,40555,1,11
4,40555,1,12
4,40555,1,13
4,40555,2,1
4,40555,2,2
4,40555,2,3
4,40555,2,4
4,40555,2,5
4,40555,2,6
4,40555,2,10
4,40555,2,11
4,40555,2,12
4,40555,3,10
4,40555,3,11
4,40555,3,12
4,40556,1,99
4,40556,2,99
4,40557,1,12
4,40557,2,12
4,40558,1,1
4,40558,1,2
4,40558,1,3
4,40558,1,4
4,40558,1,5
4,40558,1,6
4,40558,1,7
4,40558,1,8
4,40558,1,9
4,40558,1,10
4,40558,1,11
4,40558,1,12
4,40558,1,13
4,40558,1,14
4,40559,1,12
4,40559,1,14
4,40560,1,99
4,40561,1,15
4,40562,1,12
4,40563,1,99
4,40564,1,1
4,40564,1,2
4,40564,1,3
4,40564,1,4
4,40564,1,5
4,40564,1,6
4,40564,1,7
4,40564,1,8
4,40564,1,9
4,40564,1,10
4,40564,1,11
4,40564,1,12
4,40564,1,13
4,40564,1,14
4,40565,1,3
4,40565,2,12
4,40566,1,9
4,40566,1,12
4,40567,1,1
4,40567,1,2
4,40567,1,10
4,40567,1,11
4,40567,1,12
4,40569,1,1
4,40569,1,2
4,40569,1,10
4,40569,1,11
4,40569,1,12
4,40569,2,1
4,40569,2,2
4,40569,2,10
4,40569,2,11
4,40569,2,12
4,40569,3,12
4,40570,1,1
4,40570,1,2
4,40570,1,12
4,40571,1,1
4,40571,1,2
4,40571,1,3
4,40571,1,4
4,40571,1,5
4,40571,1,6
4,40571,1,7
4,40571,1,8
4,40571,1,9
4,40571,1,10
4,40571,1,11
4,40571,1,12
4,40571,1,13
4,40571,1,14
4,40572,1,1
4,40572,1,2
4,40572,1,3
4,40572,1,4
4,40572,1,5
4,40572,1,6
4,40572,1,7
4,40572,1,8
4,40572,1,9
4,40572,1,10
4,40572,1,11
4,40572,1,12
4,40572,1,13
4,40572,1,14
4,40573,1,1
4,40573,1,2
4,40573,1,3
4,40573,1,4
4,40573,1,5
4,40573,1,7
4,40573,1,8
4,40573,1,9
4,40573,1,10
4,40573,1,11
4,40574,1,1
4,40574,1,2
4,40574,1,3
4,40574,1,4
4,40574,1,5
4,40574,1,6
4,40574,1,11
4,40574,1,12
4,40574,1,13
4,40574,2,6
4,40574,2,7
4,40574,2,8
4,40575,1,12
4,40576,1,10
4,40576,1,11
4,40576,1,12
4,40577,1,1
4,40577,1,2
4,40578,1,1
4,40578,1,2
4,40578,1,3
4,40578,1,4
4,40578,1,5
4,40578,1,12
4,40578,2,12
4,40579,1,10
4,40579,1,11
4,40579,1,12
4,40580,1,12
4,40581,1,1
4,40581,1,2
4,40581,1,3
4,40581,1,4
4,40581,1,5
4,40581,1,6
4,40581,1,7
4,40581,1,8
4,40581,1,9
4,40581,1,10
4,40581,1,11
4,40581,1,12
4,40581,1,13
4,40581,1,14
4,40581,2,6
4,40581,2,10
4,40581,2,11
4,40581,2,12
4,40582,1,1
4,40582,1,2
4,40582,1,3
4,40582,1,4
4,40582,1,5
4,40582,1,6
4,40582,1,7
4,40582,1,8
4,40582,1,9
4,40582,1,10
4,40582,1,11
4,40582,1,12
4,40582,1,13
4,40582,1,14
4,40582,2,1
4,40582,2,2
4,40583,1,1
4,40583,1,2
4,40583,1,3
4,40583,1,4
4,40583,1,5
4,40583,1,11
4,40583,1,12
4,40584,1,1
4,40584,1,2
4,40584,1,3
4,40584,1,4
4,40584,1,5
4,40584,1,6
4,40584,1,7
4,40584,1,8
4,40584,1,9
4,40584,1,10
4,40584,1,11
4,40584,1,12
4,40584,1,13
4,40584,1,14
4,40585,1,1
4,40585,1,2
4,40585,1,12
4,40586,1,12
4,40587,1,8
4,40587,1,9
4,40587,1,10
4,40587,2,12
4,40588,1,7
4,40588,1,8
4,40588,1,9
4,40588,1,10
4,40588,1,11
4,40588,1,12
4,40588,2,1
4,40588,2,2
4,40588,2,7
4,40588,2,8
4,40588,2,10
4,40588,2,11
4,40588,2,12
4,40588,3,12
4,40589,1,1
4,40589,1,2
4,40589,1,3
4,40589,1,9
4,40589,1,10
4,40589,1,11
4,40589,1,12
4,40589,2,1
4,40589,2,2
4,40589,2,3
4,40589,2,12
4,40590,1,1
4,40590,1,2
4,40590,1,3
4,40590,1,4
4,40590,1,5
4,40590,1,6
4,40590,1,7
4,40590,1,8
4,40590,1,9
4,40590,1,10
4,40590,1,11
4,40590,1,12
4,40590,1,13
4,40590,1,14
4,40591,1,1
4,40591,1,2
4,40591,1,12
4,40592,1,99
4,40593,1,12
4,40593,2,7
4,40593,2,8
4,40593,2,9
4,40593,2,10
4,40593,2,11
4,40594,1,12
4,40595,1,1
4,40595,1,2
4,40595,1,3
4,40595,1,9
4,40595,1,10
4,40595,1,11
4,40595,1,12
4,40595,2,4
4,40595,2,5
4,40595,2,6
4,40595,2,10
4,40595,2,11
4,40595,2,12
4,40596,1,1
4,40596,1,2
4,40596,1,3
4,40596,1,4
4,40596,1,5
4,40596,1,6
4,40596,1,7
4,40596,1,8
4,40596,1,9
4,40596,1,10
4,40596,1,11
4,40596,1,12
4,40596,1,13
4,40596,1,14
4,40596,2,4
4,40596,2,5
4,40596,2,6
4,40596,2,7
4,40596,2,8
4,40596,2,14
4,40597,1,12
4,40598,1,99
4,40599,1,10
4,40599,1,11
4,40599,1,12
4,40600,1,99
4,40601,1,99
4,40602,1,1
4,40602,1,2
4,40602,1,3
4,40602,1,4
4,40602,1,5
4,40602,1,6
4,40602,1,12
4,40602,1,14
4,40602,2,10
4,40602,2,11
4,40602,2,12
4,40602,2,14
4,40603,1,99
4,40603,2,99
4,40604,1,1
4,40604,1,2
4,40604,1,12
4,40605,1,7
4,40605,1,8
4,40605,1,9
4,40605,1,10
4,40605,1,11
4,40606,1,99
4,40607,1,1
4,40607,1,2
4,40607,1,3
4,40607,2,12
4,40608,1,1
4,40608,1,2
4,40608,1,3
4,40608,1,4
4,40608,1,5
4,40608,2,12
4,40609,1,12
4,40610,1,12
4,40610,2,6
4,40610,2,12
4,40610,3,6
4,40610,3,12
4,40610,4,6
4,40611,1,9
4,40611,1,10
4,40611,1,11
4,40611,1,12
4,40611,2,4
4,40611,2,5
4,40611,3,12
4,40612,1,12
4,40613,1,99
4,40614,1,99
4,40614,2,99
4,40615,1,12
4,40616,1,99
4,40616,2,99
4,40617,1,1
4,40617,1,2
4,40618,1,12
4,40619,1,12
4,40620,1,99
4,40621,1,1
4,40621,1,2
4,40621,1,3
4,40621,1,4
4,40621,1,5
4,40621,1,6
4,40621,1,7
4,40621,1,8
4,40621,1,9
4,40621,1,10
4,40621,1,11
4,40621,1,12
4,40621,1,13
4,40621,1,14
4,40621,2,1
4,40621,2,2
4,40621,2,3
4,40621,2,4
4,40621,2,5
4,40621,2,6
4,40621,2,7
4,40621,2,8
4,40621,2,9
4,40621,2,10
4,40621,2,11
4,40621,2,12
4,40621,2,13
4,40621,2,14
4,40622,1,1
4,40622,1,2
4,40622,1,3
4,40622,1,4
4,40622,1,5
4,40622,1,6
4,40622,1,7
4,40622,1,8
4,40622,1,9
4,40622,1,10
4,40622,1,11
4,40622,1,12
4,40622,1,13
4,40622,1,14
4,40622,2,1
4,40622,2,2
4,40622,2,7
4,40622,2,8
4,40622,2,9
4,40622,2,10
4,40622,2,11
4,40622,2,12
4,40622,2,13
4,40622,2,14
4,40623,1,1
4,40623,1,2
4,40623,1,7
4,40623,1,8
4,40623,1,9
4,40623,1,10
4,40623,1,11
4,40623,1,12
4,40623,2,9
4,40623,2,10
4,40623,2,11
4,40623,2,12
4,40623,2,14
4,40624,1,1
4,40624,1,2
4,40624,1,3
4,40624,1,4
4,40624,1,5
4,40624,1,6
4,40624,1,7
4,40624,1,8
4,40624,1,9
4,40624,1,10
4,40624,1,11
4,40624,1,12
4,40624,1,13
4,40624,1,14
4,40625,1,1
4,40625,1,2
4,40625,1,3
4,40625,1,4
4,40625,1,5
4,40625,1,6
4,40625,1,7
4,40625,1,8
4,40625,1,9
4,40625,1,10
4,40625,1,11
4,40625,1,12
4,40625,1,13
4,40625,1,14
4,40626,1,7
4,40626,1,8
4,40626,1,9
4,40626,1,10
4,40626,1,11
4,40627,1,7
4,40627,1,8
4,40627,1,9
4,40627,1,10
4,40627,1,11
4,40627,1,13
4,40627,2,10
4,40627,2,11
4,40627,2,12
4,40628,1,1
4,40628,1,2
4,40628,1,3
4,40628,1,7
4,40628,1,8
4,40628,1,9
4,40628,1,10
4,40628,1,11
4,40628,1,12
4,40628,1,13
4,40629,1,1
4,40629,1,2
4,40629,1,6
4,40629,1,12
4,40629,1,14
4,40630,1,1
4,40630,1,2
4,40630,1,3
4,40630,1,4
4,40630,1,5
4,40630,1,6
4,40630,1,7
4,40630,1,8
4,40630,1,9
4,40630,1,10
4,40630,1,11
4,40630,1,12
4,40630,1,13
4,40630,1,14
4,40631,1,10
4,40631,1,11
4,40631,1,12
4,40632,1,1
4,40632,1,2
4,40632,1,3
4,40632,1,4
4,40632,1,5
4,40632,1,6
4,40632,1,7
4,40632,1,8
4,40632,1,9
4,40632,1,10
4,40632,1,11
4,40632,1,12
4,40632,1,13
4,40632,1,14
4,40633,1,1
4,40633,1,2
4,40633,1,3
4,40633,1,7
4,40633,1,8
4,40633,1,9
4,40633,1,10
4,40633,1,11
4,40633,1,12
4,40633,2,6
4,40633,2,14
4,40634,1,7
4,40634,1,8
4,40634,1,12
4,40634,1,13
4,40635,1,12
4,40636,1,10
4,40636,1,11
4,40636,1,12
4,40636,2,7
4,40636,2,8
4,40636,2,9
4,40636,2,10
4,40636,2,11
4,40636,2,12
4,40637,1,9
4,40637,1,10
4,40637,1,11
4,40637,1,12
4,40638,1,1
4,40638,1,2
4,40638,1,3
4,40638,1,4
4,40638,1,5
4,40638,1,6
4,40638,1,7
4,40638,1,8
4,40638,1,9
4,40638,1,10
4,40638,1,11
4,40638,1,12
4,40638,1,13
4,40638,1,14
4,40639,1,1
4,40639,1,2
4,40639,1,3
4,40639,1,4
4,40639,1,5
4,40639,1,6
4,40639,1,7
4,40639,1,8
4,40639,1,9
4,40639,1,10
4,40639,1,11
4,40639,1,12
4,40639,1,13
4,40639,1,14
4,40640,1,7
4,40640,1,8
4,40640,1,9
4,40640,1,10
4,40640,1,11
4,40640,1,12
4,40641,1,10
4,40641,1,11
4,40641,1,12
4,40641,2,7
4,40641,2,8
4,40641,2,9
4,40641,2,10
4,40641,2,11
4,40642,1,1
4,40642,1,2
4,40642,1,3
4,40642,1,4
4,40642,1,5
4,40642,1,6
4,40642,1,7
4,40642,1,8
4,40642,1,9
4,40642,1,10
4,40642,1,11
4,40642,1,12
4,40642,1,13
4,40642,1,14
4,40642,2,1
4,40642,2,2
4,40642,2,3
4,40642,2,4
4,40642,2,5
4,40642,2,6
4,40642,2,7
4,40642,2,8
4,40642,2,9
4,40642,2,10
4,40642,2,11
4,40642,2,12
4,40642,2,13
4,40642,2,14
4,40642,3,1
4,40642,3,2
4,40642,3,3
4,40642,3,4
4,40642,3,5
4,40642,3,6
4,40642,3,7
4,40642,3,8
4,40642,3,9
4,40642,3,10
4,40642,3,11
4,40642,3,12
4,40642,3,13
4,40642,3,14
4,40643,1,12
4,40643,1,13
4,40644,1,4
4,40644,1,5
4,40644,2,3
4,40644,2,12
4,40645,1,1
4,40645,1,2
4,40645,1,3
4,40645,1,4
4,40645,1,5
4,40645,1,6
4,40645,1,7
4,40645,1,8
4,40645,1,9
4,40645,1,10
4,40645,1,11
4,40645,1,12
4,40645,1,13
4,40645,1,14
4,40646,1,10
4,40646,1,11
4,40646,1,12
4,40646,2,10
4,40646,2,11
4,40646,2,12
4,40647,1,9
4,40647,1,10
4,40647,1,11
4,40647,1,12
4,40647,2,1
4,40647,2,2
4,40647,2,10
4,40647,2,11
4,40647,2,12
4,40648,1,10
4,40648,1,11
4,40648,1,12
4,40649,1,7
4,40649,1,8
4,40649,1,9
4,40649,1,10
4,40649,1,11
4,40649,2,1
4,40649,2,2
4,40649,2,10
4,40649,2,11
4,40649,2,12
4,40650,1,1
4,40650,1,2
4,40650,1,3
4,40650,1,4
4,40650,1,5
4,40650,1,6
4,40650,1,7
4,40650,1,8
4,40650,1,9
4,40650,1,10
4,40650,1,11
4,40650,1,12
4,40650,1,13
4,40650,1,14
4,40651,1,1
4,40651,1,2
4,40651,1,3
4,40651,1,4
4,40651,1,5
4,40651,1,6
4,40651,1,7
4,40651,1,8
4,40651,1,9
4,40651,1,10
4,40651,1,11
4,40651,1,12
4,40651,1,13
4,40651,1,14
4,40652,1,10
4,40652,1,11
4,40652,1,12
4,40653,1,1
4,40653,1,2
4,40653,1,3
4,40653,1,4
4,40653,1,5
4,40653,1,6
4,40653,1,7
4,40653,1,8
4,40653,1,9
4,40653,1,10
4,40653,1,11
4,40653,1,12
4,40653,1,13
4,40653,1,14
4,40654,1,1
4,40654,1,2
4,40654,1,3
4,40654,1,4
4,40654,1,5
4,40654,1,6
4,40654,1,7
4,40654,1,8
4,40654,1,9
4,40654,1,10
4,40654,1,11
4,40654,1,12
4,40654,1,13
4,40654,1,14
4,40655,1,1
4,40655,1,2
4,40655,1,10
4,40655,1,11
4,40655,1,12
4,40656,1,1
4,40656,1,2
4,40656,1,3
4,40656,1,4
4,40656,1,5
4,40656,1,6
4,40656,1,7
4,40656,1,8
4,40656,1,9
4,40656,1,10
4,40656,1,11
4,40656,1,12
4,40656,1,13
4,40656,1,14
4,40657,1,1
4,40657,1,2
4,40657,1,3
4,40657,1,4
4,40657,1,5
4,40657,1,6
4,40657,1,7
4,40657,1,8
4,40657,1,9
4,40657,1,10
4,40657,1,11
4,40657,1,12
4,40657,1,13
4,40657,1,14
4,40658,1,10
4,40658,1,11
4,40658,1,12
4,40658,2,9
4,40658,2,10
4,40658,2,11
4,40658,2,12
4,40659,1,12
4,40660,1,1
4,40660,1,2
4,40660,1,3
4,40660,1,4
4,40660,1,5
4,40660,1,6
4,40660,1,7
4,40660,1,8
4,40660,1,9
4,40660,1,10
4,40660,1,11
4,40660,1,12
4,40660,1,13
4,40660,1,14
4,40660,2,1
4,40660,2,2
4,40660,2,3
4,40660,2,10
4,40660,2,11
4,40660,2,12
4,40660,2,14
4,40661,1,1
4,40661,1,2
4,40661,1,3
4,40661,1,4
4,40661,1,5
4,40661,1,6
4,40661,1,7
4,40661,1,8
4,40661,1,9
4,40661,1,10
4,40661,1,11
4,40661,1,12
4,40661,1,13
4,40661,1,14
4,40661,2,10
4,40661,2,11
4,40661,2,12
4,40662,1,1
4,40662,1,2
4,40662,1,3
4,40662,1,11
4,40662,1,12
4,40662,2,1
4,40662,2,2
4,40662,2,10
4,40662,2,11
4,40662,2,12
4,40663,1,1
4,40663,1,2
4,40663,1,3
4,40663,1,4
4,40663,1,5
4,40663,1,6
4,40663,1,7
4,40663,1,8
4,40663,1,9
4,40663,1,10
4,40663,1,11
4,40663,1,12
4,40663,1,13
4,40663,1,14
4,40663,2,1
4,40663,2,2
4,40663,2,3
4,40663,2,4
4,40663,2,5
4,40663,2,12
4,40663,2,14
4,40664,1,10
4,40664,1,11
4,40664,1,12
4,40664,1,14
4,40665,1,1
4,40665,1,2
4,40665,1,3
4,40665,1,4
4,40665,1,5
4,40665,1,6
4,40665,1,7
4,40665,1,8
4,40665,1,9
4,40665,1,10
4,40665,1,11
4,40665,1,12
4,40665,1,13
4,40665,1,14
4,40665,2,1
4,40665,2,2
4,40665,2,10
4,40665,2,11
4,40665,2,12
4,40665,2,14
4,40666,1,1
4,40666,1,2
