STATE,ST_CASE,VEH_NO,PER_NO,MSAFEQMT
48,482309,0,1,8
48,482309,0,2,8
48,482311,0,1,1
48,482325,0,1,8
48,482340,0,1,8
48,482349,0,1,8
48,482357,0,1,8
48,482361,0,1,8
48,482363,0,1,8
48,482366,0,1,8
48,482374,0,1,8
48,482376,0,1,8
48,482382,0,1,1
48,482396,0,1,8
48,482397,0,1,8
48,482401,0,1,8
48,482403,0,1,8
48,482409,0,1,8
48,482409,0,2,8
48,482412,0,1,8
48,482425,0,1,8
48,482434,0,1,8
48,482438,0,1,8
48,482448,0,1,8
48,482455,0,1,8
48,482458,0,1,8
48,482462,0,1,8
48,482462,0,2,8
48,482462,0,3,8
48,482471,0,1,8
48,482472,0,1,8
48,482475,0,1,8
48,482478,0,1,1
48,482480,0,1,8
48,482493,0,1,8
48,482493,0,2,8
48,482504,0,1,8
48,482505,0,1,8
48,482505,0,2,8
48,482508,0,1,8
48,482515,0,1,8
48,482515,0,2,8
48,482534,0,1,8
48,482540,0,1,8
48,482542,0,1,8
48,482543,0,1,8
48,482544,0,1,8
48,482546,0,1,8
48,482550,0,1,8
48,482550,0,2,8
48,482551,0,1,8
48,482553,0,1,8
48,482555,0,1,8
48,482556,0,1,8
48,482557,0,1,8
48,482561,0,1,8
48,482564,0,1,8
48,482567,0,1,8
48,482570,0,1,8
48,482570,0,2,8
48,482571,0,1,8
48,482576,0,1,8
48,482581,0,1,8
48,482582,0,1,8
48,482587,0,1,8
48,482594,0,1,2
48,482596,0,1,8
48,482600,0,1,8
48,482607,0,1,8
48,482611,0,1,8
48,482618,0,1,8
48,482620,0,1,8
48,482623,0,1,8
48,482626,0,1,8
48,482626,0,2,8
48,482628,0,1,8
48,482639,0,1,8
48,482645,0,1,8
48,482657,0,1,8
48,482658,0,1,8
48,482660,0,1,8
48,482660,0,2,8
48,482662,0,1,8
48,482665,0,1,8
48,482667,0,1,8
48,482671,0,1,8
48,482671,0,2,8
48,482675,0,1,8
48,482679,0,1,8
48,482680,0,1,8
48,482681,0,1,8
48,482684,0,1,8
48,482685,0,1,8
48,482689,0,1,8
48,482690,0,1,8
48,482691,0,1,8
48,482693,0,1,8
48,482699,0,1,8
48,482705,0,1,8
48,482705,0,2,8
48,482709,0,1,8
48,482723,0,1,8
48,482724,0,1,8
48,482726,0,1,8
48,482727,0,1,8
48,482738,0,1,8
48,482741,0,1,8
48,482743,0,1,8
48,482759,0,1,8
48,482761,0,1,8
48,482763,0,1,8
48,482770,0,1,8
48,482770,0,2,8
48,482772,0,1,8
48,482777,0,1,8
48,482777,0,2,8
48,482784,0,1,8
48,482787,0,1,8
48,482790,0,1,8
48,482806,0,1,8
48,482808,0,1,8
48,482809,0,1,8
48,482811,0,1,8
48,482821,0,1,8
48,482825,0,1,8
48,482829,0,1,8
48,482832,0,1,8
48,482834,0,1,8
48,482835,0,1,8
48,482838,0,1,8
48,482840,0,1,8
48,482841,0,1,8
48,482842,0,1,8
48,482844,0,1,8
48,482849,0,1,8
48,482850,0,1,8
48,482858,0,1,8
48,482863,0,1,8
48,482873,0,1,8
48,482888,0,1,8
48,482891,0,1,8
48,482894,0,1,8
48,482904,0,1,8
48,482904,0,2,8
48,482906,0,1,8
48,482909,0,1,8
48,482913,0,1,8
48,482914,0,1,8
48,482924,0,1,8
48,482926,0,1,8
48,482929,0,1,8
48,482933,0,1,8
48,482938,0,1,8
48,482949,0,1,8
48,482950,0,1,8
48,482951,0,1,8
48,482952,0,1,8
48,482958,0,1,8
48,482961,0,1,8
48,482965,0,1,8
48,482975,0,1,8
48,482981,0,1,8
48,482983,0,1,8
48,482985,0,1,8
48,482986,0,1,8
48,482987,0,1,8
48,482993,0,1,8
48,482997,0,1,8
48,483000,0,1,8
48,483000,0,2,8
48,483000,0,3,8
48,483010,0,1,8
48,483017,0,1,8
48,483021,0,1,8
48,483023,0,1,8
48,483024,0,1,8
48,483025,0,1,8
48,483034,0,1,8
48,483037,0,1,8
48,483042,0,1,8
48,483045,0,1,8
48,483049,0,1,8
48,483054,0,1,8
48,483056,0,1,8
48,483060,0,1,8
48,483061,0,1,8
48,483071,0,1,2
48,483072,0,1,1
48,483079,0,1,8
48,483083,0,1,8
48,483089,0,1,8
48,483093,0,1,8
48,483101,0,1,8
48,483102,0,1,8
48,483106,0,1,8
48,483106,0,2,8
48,483106,0,3,8
48,483110,0,1,8
48,483115,0,1,8
48,483123,0,1,8
48,483124,0,1,8
48,483126,0,1,8
48,483128,0,1,8
48,483140,0,1,8
48,483145,0,1,8
48,483147,0,1,8
48,483151,0,1,8
48,483161,0,1,8
48,483172,0,1,8
48,483174,0,1,8
48,483181,0,1,8
48,483185,0,1,8
48,483188,0,1,8
49,490002,0,1,1
49,490004,0,1,1
49,490009,0,1,1
49,490010,0,1,1
49,490013,0,1,8
49,490014,0,1,8
49,490024,0,1,1
49,490031,0,1,1
49,490035,0,1,2
49,490037,0,1,1
49,490051,0,1,8
49,490062,0,1,1
49,490063,0,1,8
49,490064,0,1,8
49,490065,0,1,8
49,490073,0,1,1
49,490078,0,1,8
49,490079,0,1,8
49,490079,0,2,8
49,490086,0,1,8
49,490096,0,1,1
49,490105,0,1,1
49,490108,0,1,8
49,490119,0,1,8
49,490120,0,1,2
49,490121,0,1,8
49,490125,0,1,8
49,490142,0,1,8
49,490145,0,1,8
49,490151,0,1,8
49,490156,0,1,8
49,490164,0,1,8
49,490165,0,1,8
49,490174,0,1,8
49,490183,0,1,8
49,490189,0,1,8
49,490191,0,1,8
49,490194,0,1,8
49,490200,0,1,8
49,490204,0,1,1
49,490205,0,1,8
49,490208,0,1,8
49,490212,0,1,2
49,490212,0,2,2
49,490213,0,1,8
49,490215,0,1,8
49,490227,0,1,8
49,490228,0,1,8
49,490230,0,1,8
49,490231,0,1,8
49,490243,0,1,8
49,490249,0,1,8
49,490256,0,1,8
49,490258,0,1,8
49,490259,0,1,8
50,500005,0,1,2
50,500006,0,1,2
50,500014,0,1,2
50,500016,0,1,8
50,500027,0,1,1
50,500032,0,1,2
50,500039,0,1,1
50,500043,0,1,1
50,500048,0,1,1
51,510002,0,1,2
51,510010,0,1,8
51,510018,0,1,8
51,510023,0,1,8
51,510031,0,1,8
51,510031,0,2,8
51,510036,0,1,8
51,510049,0,1,8
51,510050,0,1,8
51,510062,0,1,8
51,510076,0,1,8
51,510077,0,1,8
51,510082,0,1,8
51,510096,0,1,8
51,510097,0,1,8
51,510099,0,1,8
51,510108,0,1,8
51,510109,0,1,8
51,510109,0,2,8
51,510111,0,1,8
51,510115,0,1,8
51,510126,0,1,8
51,510129,0,1,8
51,510138,0,1,8
51,510175,0,1,8
51,510186,0,1,8
51,510194,0,1,8
51,510195,0,1,1
51,510203,0,1,8
51,510204,0,1,8
51,510208,0,1,8
51,510240,0,1,8
51,510244,0,1,8
51,510252,0,1,8
51,510257,0,1,1
51,510265,0,1,8
51,510276,0,1,8
51,510278,0,1,8
51,510284,0,1,8
51,510291,0,1,8
51,510293,0,1,8
51,510318,0,1,8
51,510322,0,1,8
51,510329,0,1,8
51,510342,0,1,8
51,510366,0,1,2
51,510387,0,1,8
51,510399,0,1,8
51,510407,0,1,8
51,510413,0,1,1
51,510419,0,1,8
51,510438,0,1,2
51,510451,0,1,8
51,510455,0,1,8
51,510480,0,1,8
51,510483,0,1,8
51,510492,0,1,8
51,510492,0,2,8
51,510508,0,1,8
51,510515,0,1,8
51,510521,0,1,8
51,510526,0,1,8
51,510527,0,1,8
51,510530,0,1,2
51,510538,0,1,1
51,510540,0,1,8
51,510541,0,1,8
51,510549,0,1,8
51,510569,0,1,8
51,510571,0,1,8
51,510579,0,1,8
51,510599,0,1,8
51,510608,0,1,8
51,510615,0,1,8
51,510629,0,1,8
51,510631,0,1,8
51,510632,0,1,2
51,510635,0,1,8
51,510637,0,1,8
51,510639,0,1,8
51,510642,0,1,8
51,510646,0,1,8
51,510647,0,1,8
51,510648,0,1,8
51,510652,0,1,8
51,510653,0,1,8
51,510654,0,1,8
51,510655,0,1,8
51,510656,0,1,8
51,510656,0,2,8
51,510663,0,1,8
51,510665,0,1,8
51,510666,0,1,1
51,510670,0,1,8
51,510679,0,1,8
51,510685,0,1,8
51,510697,0,1,1
51,510700,0,1,8
51,510712,0,1,8
53,530005,0,1,8
53,530007,0,1,8
53,530007,0,2,8
53,530011,0,1,8
53,530018,0,1,8
53,530019,0,1,1
53,530022,0,1,8
53,530023,0,1,8
53,530025,0,1,8
53,530028,0,1,8
53,530030,0,1,8
53,530032,0,1,8
53,530034,0,1,8
53,530035,0,1,8
53,530038,0,1,8
53,530041,0,1,8
53,530053,0,1,8
53,530054,0,1,8
53,530055,0,1,8
53,530060,0,1,2
53,530060,0,1,3
53,530078,0,1,8
53,530082,0,1,8
53,530091,0,1,8
53,530092,0,1,8
53,530100,0,1,8
53,530105,0,1,8
53,530113,0,1,1
53,530120,0,1,8
53,530129,0,1,8
53,530131,0,1,8
53,530134,0,1,8
53,530135,0,1,8
53,530149,0,1,8
53,530150,0,1,2
53,530156,0,1,8
53,530159,0,1,8
53,530159,0,2,8
53,530159,0,3,8
53,530159,0,4,8
53,530170,0,1,8
53,530172,0,1,8
53,530175,0,1,8
53,530178,0,1,8
53,530179,0,1,2
53,530184,0,1,8
53,530192,0,1,8
53,530198,0,1,2
53,530210,0,1,8
53,530216,0,1,8
53,530227,0,1,3
53,530228,0,1,1
53,530235,0,1,8
53,530243,0,1,8
53,530244,0,1,2
53,530245,0,1,8
53,530253,0,1,1
53,530255,0,1,8
53,530255,0,2,8
53,530262,0,1,8
53,530272,0,1,8
53,530273,0,1,8
53,530281,0,1,8
53,530283,0,1,8
53,530284,0,1,8
53,530302,0,1,1
53,530303,0,1,8
53,530304,0,1,2
53,530318,0,1,2
53,530320,0,1,8
53,530331,0,1,8
53,530335,0,1,8
53,530341,0,1,2
53,530342,0,1,8
53,530349,0,1,8
53,530356,0,1,8
53,530364,0,1,8
53,530365,0,1,8
53,530368,0,1,1
53,530383,0,1,8
53,530390,0,1,8
53,530390,0,2,8
53,530398,0,1,8
53,530401,0,1,8
53,530411,0,1,8
53,530422,0,1,8
53,530434,0,1,8
53,530440,0,1,8
53,530445,0,1,8
53,530454,0,1,8
53,530458,0,1,8
53,530464,0,1,8
53,530465,0,1,8
53,530467,0,1,1
53,530468,0,1,8
53,530474,0,1,8
53,530477,0,1,2
53,530478,0,1,8
53,530479,0,1,8
53,530480,0,1,8
53,530483,0,1,8
53,530486,0,1,8
53,530491,0,1,8
53,530496,0,1,8
53,530509,0,1,8
53,530513,0,1,8
53,530514,0,1,8
53,530514,0,2,8
53,530518,0,1,8
53,530527,0,1,8
54,540008,0,1,8
54,540033,0,1,8
54,540036,0,1,1
54,540042,0,1,1
54,540046,0,1,1
54,540056,0,1,1
54,540074,0,1,1
54,540097,0,1,1
54,540098,0,1,1
54,540102,0,1,1
54,540126,0,1,1
54,540142,0,1,1
54,540148,0,1,3
54,540174,0,1,1
54,540177,0,1,1
54,540178,0,1,1
54,540188,0,1,1
54,540222,0,1,1
54,540234,0,1,1
54,540235,0,1,1
54,540235,0,2,1
55,550016,0,1,8
55,550023,0,1,1
55,550023,0,2,1
55,550024,0,1,8
55,550028,0,1,8
55,550032,0,1,8
55,550044,0,1,8
55,550079,0,1,9
55,550081,0,1,8
55,550086,0,1,8
55,550086,0,2,8
55,550086,0,3,8
55,550107,0,1,9
55,550122,0,1,1
55,550137,0,1,1
55,550143,0,1,1
55,550144,0,1,8
55,550152,0,1,8
55,550170,0,1,3
55,550172,0,1,1
55,550174,0,1,1
55,550186,0,1,1
55,550188,0,1,8
55,550193,0,1,2
55,550193,0,2,2
55,550203,0,1,8
55,550205,0,1,1
55,550221,0,1,8
55,550225,0,1,1
55,550235,0,1,2
55,550238,0,1,1
55,550241,0,1,1
55,550242,0,1,8
55,550257,0,1,8
55,550257,0,2,8
55,550260,0,1,9
55,550260,0,2,9
55,550261,0,1,8
55,550276,0,1,9
55,550278,0,1,9
55,550279,0,1,9
55,550281,0,1,9
55,550290,0,1,9
55,550295,0,1,1
55,550314,0,1,8
55,550320,0,1,1
55,550321,0,1,9
55,550330,0,1,1
55,550332,0,1,1
55,550333,0,1,8
55,550337,0,1,8
55,550340,0,1,1
55,550342,0,1,1
55,550347,0,1,8
55,550347,0,2,8
55,550349,0,1,8
55,550363,0,1,8
55,550375,0,1,3
55,550375,0,1,5
55,550388,0,1,8
55,550406,0,1,1
55,550407,0,1,1
55,550409,0,1,7
55,550409,0,2,7
55,550410,0,1,1
55,550431,0,1,1
55,550436,0,1,1
55,550439,0,1,1
55,550446,0,1,1
55,550449,0,1,9
55,550455,0,1,8
55,550458,0,1,8
55,550468,0,1,1
55,550479,0,1,8
55,550485,0,1,3
55,550486,0,1,8
55,550492,0,1,8
55,550495,0,1,8
55,550498,0,1,8
55,550501,0,1,8
55,550503,0,1,1
55,550523,0,1,1
56,560028,0,1,3
56,560031,0,1,9
56,560042,0,1,1
56,560048,0,1,1
56,560052,0,1,3
56,560123,0,1,1
