STATE,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
8,80173,2,1,2,1,12,8,9999,77
8,80174,1,1,1,1,55,63,5555,55
8,80174,2,1,2,1,12,15,9999,77
8,80174,3,1,3,1,19,38,9999,77
8,80174,4,1,4,1,12,30,9999,77
8,80174,5,1,5,1,55,69,5555,55
8,80174,6,1,6,2,83,12,1,98
8,80174,6,2,1,2,83,12,1,98
8,80175,1,1,1,1,12,8,9999,77
8,80176,1,1,1,1,12,11,9999,77
8,80177,1,1,1,1,12,8,9999,77
8,80178,1,1,1,1,55,63,5555,55
8,80178,2,1,2,1,0,1,9999,77
8,80178,3,1,3,1,98,30,9999,77
8,80179,1,1,1,1,12,12,2,82
8,80179,1,2,1,1,12,12,2,82
8,80179,2,2,2,2,55,68,5555,55
8,80179,3,2,3,2,12,12,3,12
8,80179,3,3,1,2,12,12,3,12
8,80180,1,1,1,1,12,8,9999,77
8,80181,1,1,1,1,12,12,2,61
8,80181,1,2,1,1,12,12,2,61
8,80182,1,1,1,1,55,63,5555,55
8,80182,2,1,2,1,55,67,5555,55
8,80182,3,1,3,1,0,1,9999,77
8,80183,1,1,1,1,55,68,5555,55
8,80183,2,1,2,1,0,5,9999,77
8,80183,3,1,3,1,55,64,5555,55
8,80183,4,1,4,1,62,24,9999,77
8,80184,1,1,1,1,55,63,5555,55
8,80184,2,1,2,1,55,67,5555,55
8,80184,3,1,3,1,98,42,9999,77
8,80184,4,1,4,1,98,42,9999,77
8,80185,1,1,1,1,55,68,5555,55
8,80185,2,1,2,1,12,12,2,12
8,80185,2,2,1,1,12,12,2,12
8,80185,3,2,2,2,55,68,5555,55
8,80185,4,2,3,2,55,64,5555,55
8,80185,5,2,4,2,12,24,9999,77
8,80186,1,1,1,1,55,64,5555,55
8,80186,2,1,2,1,55,69,5555,55
8,80186,3,1,3,1,0,1,9999,77
8,80186,4,1,4,1,55,63,5555,55
8,80186,5,1,5,1,14,24,9999,77
8,80187,1,1,1,1,12,12,2,6
8,80187,1,2,1,1,12,12,2,6
8,80188,1,1,1,1,55,63,5555,55
8,80188,2,1,2,1,12,59,9999,77
8,80188,3,1,3,1,55,69,5555,55
8,80188,4,1,4,1,55,68,5555,55
8,80188,5,1,5,1,12,12,2,12
8,80188,5,2,1,1,12,12,2,12
8,80188,6,2,2,2,12,14,3,12
8,80188,6,3,1,2,12,14,3,12
8,80189,1,1,1,1,12,12,2,2
8,80189,2,1,2,1,63,12,2,4
8,80189,3,1,3,1,55,63,5555,55
8,80189,4,1,4,1,0,1,9999,77
8,80189,5,1,5,1,6,38,9999,77
8,80189,1,2,1,1,12,12,2,2
8,80189,2,2,2,1,63,12,2,4
8,80190,1,1,1,1,55,63,5555,55
8,80190,2,1,2,1,55,69,5555,55
8,80190,3,1,3,1,55,63,5555,55
8,80190,4,1,4,1,12,31,9999,77
8,80190,5,1,5,1,12,17,9999,77
8,80190,6,1,6,1,0,1,9999,77
8,80190,7,1,7,1,13,38,9999,77
8,80191,1,1,1,1,55,68,5555,55
8,80191,2,1,2,1,55,64,5555,55
8,80191,3,1,3,1,12,38,9999,77
8,80191,4,1,4,1,0,1,9999,77
8,80192,1,1,1,1,6,12,2,12
8,80192,2,1,2,1,55,63,5555,55
8,80192,3,1,3,1,0,1,9999,77
8,80192,1,2,1,1,6,12,2,12
8,80193,1,1,1,1,55,68,5555,55
8,80193,2,1,2,1,55,64,5555,55
8,80193,3,1,3,1,12,35,9999,77
8,80193,4,1,4,1,12,42,9999,77
8,80194,1,1,1,1,55,64,5555,55
8,80194,2,1,2,1,12,26,9999,77
8,80194,3,1,3,1,55,65,5555,55
8,80194,4,1,4,1,0,1,9999,77
8,80195,2,1,1,2,12,12,1,9
8,80195,1,2,1,2,0,1,9999,77
8,80195,2,2,2,2,12,12,1,9
8,80196,1,1,1,1,11,12,2,12
8,80196,1,2,1,1,11,12,2,12
8,80197,1,1,1,1,6,12,2,12
8,80197,2,1,2,1,12,12,3,6
8,80197,1,2,1,1,6,12,2,12
8,80197,2,3,1,1,12,12,3,6
8,80197,3,4,1,4,6,12,5,12
8,80197,3,5,1,4,6,12,5,12
8,80197,4,5,2,6,12,12,5,6
8,80197,4,6,1,6,12,12,5,6
8,80197,5,6,2,7,12,12,6,6
8,80197,6,6,3,6,55,70,5555,55
8,80197,5,7,1,7,12,12,6,6
8,80197,7,7,2,8,12,12,7,6
8,80197,7,8,1,8,12,12,7,6
8,80198,1,1,1,1,55,68,5555,55
8,80198,2,1,2,1,12,12,2,12
8,80198,2,2,1,1,12,12,2,12
8,80199,1,1,1,1,55,63,5555,55
8,80199,2,1,2,1,12,59,9999,77
8,80199,3,1,3,1,0,1,9999,77
8,80199,4,1,4,1,0,3,9999,77
8,80200,1,1,1,1,12,12,2,82
8,80200,1,2,1,1,12,12,2,82
8,80200,2,2,2,2,98,12,3,7
8,80200,2,3,1,2,98,12,3,7
8,80201,1,1,1,1,55,68,5555,55
8,80201,2,1,2,1,0,1,9999,77
8,80201,3,1,3,1,12,12,2,12
8,80201,3,2,1,1,12,12,2,12
8,80202,1,1,1,1,55,64,5555,55
8,80202,2,1,2,1,0,1,9999,77
8,80203,1,1,1,1,55,68,5555,55
8,80203,2,1,2,1,55,64,5555,55
8,80203,3,1,3,1,55,69,5555,55
8,80203,4,1,4,1,55,68,5555,55
8,80203,5,1,5,1,55,63,5555,55
8,80203,6,1,6,1,0,1,9999,77
8,80203,7,1,7,1,98,35,9999,77
8,80203,8,2,1,2,55,68,5555,55
8,80203,9,2,2,2,55,64,5555,55
8,80203,10,2,3,2,0,1,9999,77
8,80204,1,1,1,1,12,8,9999,77
8,80205,1,1,1,1,55,63,5555,55
8,80205,2,1,2,1,12,31,9999,77
8,80205,3,1,3,1,0,1,9999,77
8,80206,1,1,1,1,55,64,5555,55
8,80206,2,1,2,1,12,53,9999,77
8,80206,3,1,3,1,98,30,9999,77
8,80206,4,1,4,1,0,1,9999,77
8,80206,5,1,5,1,0,2,9999,77
8,80207,2,1,1,2,12,12,1,62
8,80207,1,2,1,2,10,12,3,82
8,80207,2,2,2,2,12,12,1,62
8,80207,1,3,1,2,10,12,3,82
8,80208,1,1,1,1,12,12,2,83
8,80208,1,2,1,1,12,12,2,83
8,80208,2,2,2,2,0,5,9999,77
8,80209,1,1,1,1,9,12,2,12
8,80209,2,1,2,1,55,64,5555,55
8,80209,3,1,3,1,12,33,9999,77
8,80209,1,2,1,1,9,12,2,12
8,80210,1,1,1,1,5,9,9999,77
8,80211,1,1,1,1,55,64,5555,55
8,80211,2,1,2,1,12,32,9999,77
8,80211,3,1,3,1,0,1,9999,77
8,80212,1,1,1,1,82,12,2,12
8,80212,2,1,2,1,55,68,5555,55
8,80212,3,1,3,1,55,64,5555,55
8,80212,4,1,4,1,12,17,9999,77
8,80212,6,1,5,2,6,12,1,6
8,80212,1,2,1,1,82,12,2,12
8,80212,5,2,2,2,55,63,5555,55
8,80212,6,2,3,2,6,12,1,6
8,80213,1,1,1,1,55,64,5555,55
8,80213,2,1,2,1,61,24,9999,77
8,80214,1,1,1,1,55,63,5555,55
8,80214,2,1,2,1,12,59,9999,77
8,80214,3,1,3,1,55,69,5555,55
8,80214,4,1,4,1,0,5,9999,77
8,80215,1,1,1,1,55,63,5555,55
8,80215,2,1,2,1,0,1,9999,77
8,80216,1,1,1,1,12,8,9999,77
8,80217,1,1,1,1,55,68,5555,55
8,80217,2,1,2,1,12,12,2,12
8,80217,3,1,3,1,55,68,5555,55
8,80217,4,1,4,1,0,2,9999,77
8,80217,2,2,1,1,12,12,2,12
8,80217,5,2,2,2,55,63,5555,55
8,80217,6,2,3,2,0,1,9999,77
8,80218,1,1,1,1,61,12,2,12
8,80218,1,2,1,1,61,12,2,12
8,80219,1,1,1,1,55,64,5555,55
8,80219,2,1,2,1,55,69,5555,55
8,80219,3,1,3,1,55,63,5555,55
8,80219,4,1,4,1,0,1,9999,77
8,80219,5,1,5,1,13,32,9999,77
8,80219,6,1,6,1,55,67,5555,55
8,80219,7,1,7,1,13,59,9999,77
8,80220,1,1,1,1,55,63,5555,55
8,80220,2,1,2,1,0,3,9999,77
8,80221,1,1,1,1,55,63,5555,55
8,80221,2,1,2,1,3,14,2,7
8,80221,3,1,3,1,55,69,5555,55
8,80221,4,1,4,1,55,64,5555,55
8,80221,5,1,5,1,5,14,3,12
8,80221,6,1,6,1,82,42,9999,77
8,80221,2,2,1,1,3,14,2,7
8,80221,5,3,1,1,5,14,3,12
8,80222,1,1,1,1,12,9,9999,77
8,80223,1,1,1,1,55,68,5555,55
8,80223,2,1,2,1,55,64,5555,55
8,80223,3,1,3,1,0,3,9999,77
8,80224,1,1,1,1,5,9,9999,77
8,80226,1,1,1,1,10,12,2,12
8,80226,1,2,1,1,10,12,2,12
8,80227,1,1,1,1,12,12,2,83
8,80227,2,1,2,1,0,1,9999,77
8,80227,1,2,1,1,12,12,2,83
8,80228,1,1,1,1,11,12,2,5
8,80228,2,1,2,1,55,63,5555,55
8,80228,3,1,3,1,12,9,9999,77
8,80228,1,2,1,1,11,12,2,5
8,80229,1,1,1,1,62,12,2,12
8,80229,1,2,1,1,62,12,2,12
8,80229,2,2,2,2,55,68,5555,55
8,80229,3,2,3,2,55,64,5555,55
8,80229,4,2,4,2,12,23,9999,77
8,80230,1,1,1,1,12,12,2,62
8,80230,1,2,1,1,12,12,2,62
8,80231,1,1,1,1,55,64,5555,55
8,80231,2,1,2,1,12,33,9999,77
8,80231,3,1,3,1,55,65,5555,55
8,80231,4,1,4,1,12,12,2,12
8,80231,4,2,1,1,12,12,2,12
8,80232,1,1,1,1,55,63,5555,55
8,80232,2,1,2,1,81,42,9999,77
8,80233,1,1,1,1,55,68,5555,55
8,80233,2,1,2,1,55,64,5555,55
8,80233,3,1,3,1,12,17,9999,77
8,80233,4,1,4,1,12,17,9999,77
8,80233,5,1,5,1,98,42,9999,77
8,80233,6,1,6,1,0,1,9999,77
8,80234,1,1,1,1,55,63,5555,55
8,80234,2,1,2,1,12,33,9999,77
8,80234,3,1,3,1,55,67,5555,55
8,80234,4,1,4,1,14,58,9999,77
8,80234,5,1,5,1,55,67,5555,55
8,80234,6,1,6,1,11,42,9999,77
8,80234,7,1,7,1,14,58,9999,77
8,80234,8,1,8,1,5,19,9999,77
8,80234,9,1,9,1,98,43,9999,77
8,80235,1,1,1,1,55,63,5555,55
8,80235,2,1,2,1,12,35,9999,77
8,80236,1,1,1,1,12,12,2,62
8,80236,2,1,2,1,55,64,5555,55
8,80236,3,1,3,1,12,59,9999,77
8,80236,4,1,4,1,12,59,9999,77
8,80236,5,1,5,1,55,65,5555,55
8,80236,6,1,6,1,0,1,9999,77
8,80236,1,2,1,1,12,12,2,62
8,80236,7,2,2,2,12,12,3,12
8,80236,7,3,1,2,12,12,3,12
8,80237,1,1,1,1,11,12,2,12
8,80237,1,2,1,1,11,12,2,12
8,80238,1,1,1,1,55,61,5555,55
8,80238,2,1,2,1,55,63,5555,55
8,80238,3,1,3,1,0,1,9999,77
8,80238,4,1,4,1,98,38,9999,77
8,80239,1,1,1,1,55,64,5555,55
8,80239,2,1,2,1,62,24,9999,77
8,80239,3,1,3,1,55,69,5555,55
8,80239,4,1,4,1,55,63,5555,55
8,80239,5,1,5,1,12,24,9999,77
8,80240,1,1,1,1,55,63,5555,55
8,80240,2,1,2,1,12,34,9999,77
8,80240,3,1,3,1,0,1,9999,77
8,80241,1,1,1,1,12,8,9999,77
8,80242,1,1,1,1,12,12,2,6
8,80242,1,2,1,1,12,12,2,6
8,80243,1,1,1,1,12,8,9999,77
8,80244,1,1,1,1,55,68,5555,55
8,80244,2,1,2,1,62,12,2,8
8,80244,2,2,1,1,62,12,2,8
8,80245,1,1,1,1,55,63,5555,55
8,80245,2,1,2,1,55,69,5555,55
8,80245,3,1,3,1,0,1,9999,77
8,80245,4,1,4,1,55,64,5555,55
8,80245,5,1,5,1,13,57,9999,77
8,80246,1,1,1,1,55,68,5555,55
8,80246,2,1,2,1,55,64,5555,55
8,80246,3,1,3,1,0,1,9999,77
8,80247,1,1,1,1,55,63,5555,55
8,80247,2,1,2,1,0,1,9999,77
8,80247,3,1,3,1,81,38,9999,77
8,80248,1,1,1,1,55,68,5555,55
8,80248,2,1,2,1,55,64,5555,55
8,80248,3,1,3,1,2,33,9999,77
8,80248,4,1,4,1,81,38,9999,77
8,80248,5,1,5,1,81,42,9999,77
8,80248,6,1,6,1,81,42,9999,77
8,80249,1,1,1,1,4,9,9999,77
8,80250,1,1,1,1,55,71,9999,77
8,80250,2,1,2,1,55,67,5555,55
8,80250,3,1,3,1,55,67,5555,55
8,80250,4,1,4,1,0,1,9999,77
8,80251,1,1,1,1,0,1,9999,77
8,80251,2,1,2,1,55,60,5555,55
8,80251,3,1,3,1,55,63,5555,55
8,80251,4,1,4,1,19,24,9999,77
8,80251,5,1,5,1,98,24,9999,77
8,80252,1,1,1,1,12,12,2,6
8,80252,2,1,2,1,55,64,5555,55
8,80252,3,1,3,1,12,57,9999,77
8,80252,4,1,4,1,55,65,5555,55
8,80252,5,1,5,1,0,1,9999,77
8,80252,1,2,1,1,12,12,2,6
8,80252,6,2,2,2,55,64,5555,55
8,80252,7,2,3,2,81,57,9999,77
8,80253,1,1,1,1,55,68,5555,55
8,80253,2,1,2,1,55,64,5555,55
8,80253,3,1,3,1,12,31,9999,77
8,80253,4,1,4,1,0,1,9999,77
8,80253,5,1,5,1,61,18,9999,77
8,80254,1,1,1,1,12,8,9999,77
8,80254,2,1,2,1,55,63,5555,55
8,80254,3,1,3,1,12,33,9999,77
8,80255,1,1,1,1,55,68,5555,55
8,80255,2,1,2,1,55,64,5555,55
8,80255,3,1,3,1,0,1,9999,77
8,80255,4,1,4,1,13,38,9999,77
8,80256,1,1,1,1,81,10,9999,77
8,80256,2,1,2,1,55,64,5555,55
8,80256,3,1,3,1,0,1,9999,77
8,80257,1,1,1,1,61,12,2,12
8,80257,1,2,1,1,61,12,2,12
8,80257,2,2,2,2,55,63,5555,55
8,80257,3,2,3,2,0,1,9999,77
8,80257,4,2,4,2,61,38,9999,77
8,80258,1,1,1,1,55,68,5555,55
8,80258,2,1,2,1,12,12,2,12
8,80258,3,1,3,1,55,64,5555,55
8,80258,4,1,4,1,12,35,9999,77
8,80258,2,2,1,1,12,12,2,12
8,80258,5,2,2,2,55,63,5555,55
8,80258,6,2,3,2,0,1,9999,77
8,80259,1,1,1,1,0,5,9999,77
8,80260,1,1,1,1,81,12,2,61
8,80260,1,2,1,1,81,12,2,61
8,80260,2,2,2,2,55,63,5555,55
8,80260,3,2,3,2,0,1,9999,77
8,80260,4,2,4,2,98,24,9999,77
8,80260,5,2,5,2,98,38,9999,77
8,80261,1,1,1,1,12,12,2,12
8,80261,1,2,1,1,12,12,2,12
8,80261,2,2,2,2,98,12,3,63
8,80261,3,2,3,4,12,12,2,6
8,80261,2,3,1,2,98,12,3,63
8,80261,3,4,1,4,12,12,2,6
8,80262,1,1,1,1,55,63,5555,55
8,80262,2,1,2,1,1,38,9999,77
8,80262,3,1,3,1,55,67,5555,55
8,80262,4,1,4,1,12,34,9999,77
8,80263,2,1,1,2,12,12,1,11
8,80263,4,1,2,2,19,54,1,8
8,80263,1,2,1,2,0,1,9999,77
8,80263,2,2,2,2,12,12,1,11
8,80263,3,2,3,2,55,60,5555,55
8,80263,4,2,4,2,19,54,1,8
8,80264,1,1,1,1,12,11,9999,77
8,80264,2,1,2,1,55,64,5555,55
8,80264,3,1,3,1,0,1,9999,77
8,80265,1,1,1,1,12,12,2,82
8,80265,2,1,2,1,55,63,5555,55
8,80265,3,1,3,1,12,40,9999,77
8,80265,1,2,1,1,12,12,2,82
8,80265,4,2,2,2,55,64,5555,55
8,80265,5,2,3,2,0,1,9999,77
8,80266,1,1,1,1,55,68,5555,55
8,80266,2,1,2,1,12,12,2,12
8,80266,2,2,1,1,12,12,2,12
8,80267,1,1,1,1,55,64,5555,55
8,80267,2,1,2,1,0,1,9999,77
8,80267,3,1,3,1,98,43,9999,77
8,80268,1,1,1,1,0,1,9999,77
8,80269,1,1,1,1,55,63,5555,55
8,80269,2,1,2,1,12,33,9999,77
8,80269,3,1,3,1,0,1,9999,77
8,80270,1,1,1,1,55,64,5555,55
8,80270,2,1,2,1,12,33,9999,77
8,80270,3,1,3,1,12,30,9999,77
8,80271,1,1,1,1,55,68,5555,55
8,80271,2,1,2,1,55,64,5555,55
8,80271,3,1,3,1,61,30,9999,77
8,80271,4,1,4,1,12,18,9999,77
8,80271,5,1,5,1,0,1,9999,77
8,80272,1,1,1,1,55,64,5555,55
8,80272,2,1,2,1,12,33,9999,77
8,80272,3,1,3,1,0,1,9999,77
8,80273,1,1,1,1,55,63,5555,55
8,80273,2,1,2,1,12,33,9999,77
8,80273,3,1,3,1,12,8,9999,77
8,80274,1,1,1,1,55,68,5555,55
8,80274,2,1,2,1,12,12,2,12
8,80274,2,2,1,1,12,12,2,12
8,80275,1,1,1,1,55,63,5555,55
8,80275,2,1,2,1,12,31,9999,77
8,80275,3,1,3,1,0,1,9999,77
8,80275,4,1,4,1,55,62,5555,55
8,80276,1,1,1,1,55,64,5555,55
8,80276,2,1,2,1,3,42,9999,77
8,80277,1,1,1,1,12,8,9999,77
8,80278,1,1,1,1,12,9,9999,77
8,80279,1,1,1,1,82,12,2,12
8,80279,1,2,1,1,82,12,2,12
8,80280,1,1,1,1,12,11,9999,77
8,80280,2,1,2,1,0,1,9999,77
8,80281,1,1,1,1,1,12,2,12
8,80281,1,2,1,1,1,12,2,12
8,80282,1,1,1,1,55,63,5555,55
8,80282,2,1,2,1,55,69,5555,55
8,80282,3,1,3,1,55,63,5555,55
8,80282,4,1,4,1,0,1,9999,77
8,80282,5,1,5,1,13,38,9999,77
8,80283,1,1,1,1,55,68,5555,55
8,80283,2,1,2,1,12,12,2,12
8,80283,3,1,3,1,0,1,9999,77
8,80283,2,2,1,1,12,12,2,12
8,80284,1,1,1,1,55,68,5555,55
8,80284,2,1,2,1,55,68,5555,55
8,80284,3,1,3,1,55,68,5555,55
8,80284,4,1,4,1,55,64,5555,55
8,80284,5,1,5,1,0,1,9999,77
8,80284,6,1,6,1,98,38,9999,77
8,80285,1,1,1,1,55,63,5555,55
8,80285,2,1,2,1,0,1,9999,77
8,80285,3,1,3,1,12,24,9999,77
8,80286,1,1,1,1,63,12,2,82
8,80286,2,1,2,1,0,1,9999,77
8,80286,1,2,1,1,63,12,2,82
8,80286,3,2,2,2,0,1,9999,77
8,80287,1,1,1,1,55,63,5555,55
8,80287,2,1,2,1,0,1,9999,77
8,80287,3,1,3,1,98,42,9999,77
8,80287,4,1,4,1,98,42,9999,77
8,80288,1,1,1,1,81,12,2,12
8,80288,2,1,2,1,6,12,3,12
8,80288,1,2,1,1,81,12,2,12
8,80288,2,3,1,1,6,12,3,12
8,80289,1,1,1,1,55,64,5555,55
8,80289,2,1,2,1,0,1,9999,77
8,80289,3,1,3,1,98,31,9999,77
8,80289,4,1,4,1,55,65,5555,55
8,80289,5,1,5,1,14,38,9999,77
8,80290,1,1,1,1,55,64,5555,55
8,80290,2,1,2,1,55,69,5555,55
8,80290,3,1,3,1,55,63,5555,55
8,80290,4,1,4,1,61,38,9999,77
8,80290,5,1,5,1,0,1,9999,77
8,80291,1,1,1,1,55,64,5555,55
8,80291,2,1,2,1,55,69,5555,55
8,80291,3,1,3,1,55,64,5555,55
8,80291,4,1,4,1,55,69,5555,55
8,80291,5,1,5,1,2,12,2,12
8,80291,5,2,1,1,2,12,2,12
8,80292,1,1,1,1,55,68,5555,55
8,80292,2,1,2,1,55,64,5555,55
8,80292,3,1,3,1,3,42,9999,77
8,80292,4,1,4,1,0,1,9999,77
8,80293,1,1,1,1,55,63,5555,55
8,80293,2,1,2,1,5,59,9999,77
8,80293,3,1,3,1,0,1,9999,77
8,80294,1,1,1,1,12,12,2,6
8,80294,3,1,2,1,55,68,5555,55
8,80294,4,1,3,1,62,12,3,63
8,80294,5,1,4,1,62,12,4,61
8,80294,6,1,5,1,55,68,5555,55
8,80294,7,1,6,1,55,63,5555,55
8,80294,8,1,7,1,12,14,5,6
8,80294,9,1,8,1,19,14,6,6
8,80294,1,2,1,1,12,12,2,6
8,80294,2,2,2,2,0,2,9999,77
8,80294,4,3,1,1,62,12,3,63
8,80294,5,4,1,1,62,12,4,61
8,80294,8,5,1,1,12,14,5,6
8,80294,9,6,1,1,19,14,6,6
8,80295,1,1,1,1,55,68,5555,55
8,80295,2,1,2,1,55,64,5555,55
8,80295,3,1,3,1,12,35,9999,77
8,80295,4,1,4,1,12,38,9999,77
8,80295,5,1,5,1,55,67,5555,55
8,80295,6,1,6,1,0,1,9999,77
8,80296,1,1,1,1,55,63,5555,55
8,80296,2,1,2,1,12,46,9999,77
8,80296,3,1,3,1,0,2,9999,77
8,80297,1,1,1,1,55,64,5555,55
8,80297,2,1,2,1,55,65,5555,55
8,80297,3,1,3,1,12,12,2,12
8,80297,4,1,4,1,0,2,9999,77
8,80297,3,2,1,1,12,12,2,12
8,80298,1,1,1,1,8,12,2,12
8,80298,1,2,1,1,8,12,2,12
8,80299,1,1,1,1,12,12,2,81
8,80299,3,1,2,3,12,12,1,61
8,80299,1,2,1,1,12,12,2,81
8,80299,2,2,2,2,63,12,4,12
8,80299,3,3,1,3,12,12,1,61
8,80299,2,4,1,2,63,12,4,12
8,80300,1,1,1,1,55,66,5555,55
8,80300,2,1,2,1,55,68,5555,55
8,80300,3,1,3,1,55,68,5555,55
8,80300,4,1,4,1,0,1,9999,77
8,80300,5,1,5,1,55,60,5555,55
8,80300,6,1,6,1,55,63,5555,55
8,80300,7,1,7,1,13,24,9999,77
8,80301,1,1,1,1,3,12,2,12
8,80301,1,2,1,1,3,12,2,12
8,80302,1,1,1,1,55,63,5555,55
8,80302,2,1,2,1,0,1,9999,77
8,80303,1,1,1,1,12,12,2,6
8,80303,2,1,2,1,55,63,5555,55
8,80303,3,1,3,1,1,25,9999,77
8,80303,1,2,1,1,12,12,2,6
8,80304,1,1,1,1,55,68,5555,55
8,80304,2,1,2,1,55,64,5555,55
8,80304,3,1,3,1,12,33,9999,77
8,80304,4,1,4,1,12,30,9999,77
8,80304,5,1,5,1,98,38,9999,77
8,80304,6,1,6,1,0,1,9999,77
8,80305,1,1,1,1,55,63,5555,55
8,80305,2,1,2,1,0,1,9999,77
8,80305,3,1,3,1,98,42,9999,77
8,80305,4,1,4,1,98,42,9999,77
8,80305,5,1,5,1,98,17,9999,77
8,80305,6,1,6,1,98,38,9999,77
8,80306,1,1,1,1,12,12,2,11
8,80306,1,2,1,1,12,12,2,11
8,80306,2,2,2,2,55,63,5555,55
8,80306,3,2,3,2,0,1,9999,77
8,80307,1,1,1,1,12,12,2,8
8,80307,1,2,1,1,12,12,2,8
8,80308,1,1,1,1,55,63,5555,55
8,80308,2,1,2,1,2,31,9999,77
8,80308,3,1,3,1,0,1,9999,77
8,80309,1,1,1,1,55,63,5555,55
8,80309,2,1,2,1,55,69,5555,55
8,80309,3,1,3,1,55,68,5555,55
8,80309,4,1,4,1,12,12,2,12
8,80309,4,2,1,1,12,12,2,12
8,80309,5,2,2,2,55,63,5555,55
8,80309,6,2,3,2,0,1,9999,77
8,80310,1,1,1,1,55,63,5555,55
8,80310,2,1,2,1,61,18,9999,77
8,80310,3,1,3,1,0,1,9999,77
8,80311,1,1,1,1,55,64,5555,55
8,80311,2,1,2,1,98,17,9999,77
8,80311,3,1,3,1,98,42,9999,77
8,80311,4,1,4,1,0,1,9999,77
8,80312,1,1,1,1,55,68,5555,55
8,80312,2,1,2,1,12,9,9999,77
8,80313,1,1,1,1,12,8,9999,77
8,80314,1,1,1,1,55,63,5555,55
8,80314,2,1,2,1,55,69,5555,55
8,80314,3,1,3,1,55,68,5555,55
8,80314,4,1,4,1,55,64,5555,55
8,80314,5,1,5,1,81,43,9999,77
8,80314,6,1,6,1,0,1,9999,77
8,80315,1,1,1,1,55,63,5555,55
8,80315,2,1,2,1,0,1,9999,77
8,80316,1,1,1,1,55,68,5555,55
8,80316,2,1,2,1,62,12,2,10
8,80316,2,2,1,1,62,12,2,10
8,80316,3,2,2,2,55,63,5555,55
8,80316,4,2,3,2,98,43,9999,77
8,80316,5,2,4,2,0,51,9999,77
8,80317,1,1,1,1,0,1,9999,77
8,80317,2,1,2,1,12,12,2,14
8,80317,2,2,1,1,12,12,2,14
8,80318,1,1,1,1,12,12,2,82
8,80318,2,1,2,1,55,63,5555,55
8,80318,3,1,3,1,98,42,9999,77
8,80318,1,2,1,1,12,12,2,82
8,80318,4,2,2,2,55,64,5555,55
8,80318,5,2,3,2,98,42,9999,77
8,80319,1,1,1,1,55,63,5555,55
8,80319,2,1,2,1,55,69,5555,55
8,80319,3,1,3,1,55,68,5555,55
8,80319,4,1,4,1,55,68,5555,55
8,80319,5,1,5,1,55,63,5555,55
8,80319,6,1,6,1,62,38,9999,77
8,80319,7,1,7,1,9,30,9999,77
8,80319,8,1,8,1,0,1,9999,77
8,80320,1,1,1,1,55,63,5555,55
8,80320,2,1,2,1,12,21,9999,77
8,80320,3,1,3,1,55,67,5555,55
8,80320,4,1,4,1,12,35,9999,77
8,80320,5,1,5,1,0,1,9999,77
8,80321,1,1,1,1,12,8,9999,77
8,80321,2,2,1,2,14,18,9999,77
8,80322,1,1,1,1,55,63,5555,55
8,80322,2,1,2,1,82,24,9999,77
8,80322,3,1,3,1,12,12,2,6
8,80322,3,2,1,1,12,12,2,6
8,80322,4,2,2,2,55,63,5555,55
8,80322,5,2,3,2,1,24,9999,77
8,80323,1,1,1,1,12,11,9999,77
8,80323,2,1,2,1,0,1,9999,77
8,80324,1,1,1,1,0,1,9999,77
8,80324,2,1,2,1,61,12,2,83
8,80324,2,2,1,1,61,12,2,83
8,80325,1,1,1,1,12,12,2,9
8,80325,2,1,2,1,55,68,5555,55
8,80325,3,1,3,1,55,64,5555,55
8,80325,4,1,4,1,62,17,9999,77
8,80325,5,1,5,1,62,17,9999,77
8,80325,1,2,1,1,12,12,2,9
8,80326,1,1,1,1,55,68,5555,55
8,80326,2,1,2,1,55,64,5555,55
8,80326,3,1,3,1,12,31,9999,77
8,80326,4,1,4,1,55,69,5555,55
8,80326,5,1,5,1,55,64,5555,55
8,80326,6,1,6,1,0,1,9999,77
8,80326,7,1,7,1,98,38,9999,77
8,80327,1,1,1,1,61,12,2,4
8,80327,2,1,2,1,81,12,3,63
8,80327,3,1,3,1,0,1,9999,77
8,80327,4,1,4,1,55,60,5555,55
8,80327,5,1,5,1,19,54,3,14
8,80327,1,2,1,1,61,12,2,4
8,80327,2,3,1,1,81,12,3,63
8,80327,5,3,2,1,19,54,3,14
8,80328,1,1,1,1,55,64,5555,55
8,80328,2,1,2,1,61,33,9999,77
8,80328,3,1,3,1,55,69,5555,55
8,80328,4,1,4,1,81,12,2,61
8,80328,5,1,5,1,55,60,5555,55
8,80328,6,1,6,1,19,30,9999,77
8,80328,4,2,1,1,81,12,2,61
8,80329,1,1,1,1,12,8,9999,77
8,80330,1,1,1,1,55,63,5555,55
8,80330,2,1,2,1,55,60,5555,55
8,80330,3,1,3,1,0,1,9999,77
8,80330,4,1,4,1,19,54,2,12
8,80330,4,2,1,1,19,54,2,12
8,80331,1,1,1,1,55,68,5555,55
8,80331,2,1,2,1,55,64,5555,55
8,80331,3,1,3,1,11,38,9999,77
8,80331,4,1,4,1,12,42,9999,77
8,80331,5,1,5,1,0,1,9999,77
8,80332,1,1,1,1,55,68,5555,55
8,80332,2,1,2,1,12,12,2,12
8,80332,2,2,1,1,12,12,2,12
8,80333,1,1,1,1,55,63,5555,55
8,80333,2,1,2,1,12,42,9999,77
