ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
61089,0,0,0,0,0,0,0,0,0,0
61090,0,0,0,0,0,0,0,0,0,0
61091,14,14,14,14,14,14,14,14,14,14
61092,0,28,0,0,0,23,0,16,0,0
61093,10,0,0,0,11,0,15,0,0,0
61094,7,10,29,14,13,0,32,0,15,23
61095,0,0,8,0,0,0,0,0,0,0
61096,0,0,0,0,0,0,0,0,0,0
61097,0,0,0,19,0,0,0,0,0,0
61098,0,0,0,0,18,0,19,31,0,23
61099,0,0,0,0,0,0,0,0,0,0
61100,21,0,14,0,0,0,0,20,0,12
61101,0,0,17,0,0,50,0,0,0,0
61102,0,5,20,0,0,0,17,11,0,0
61103,45,0,10,0,9,15,0,0,14,7
61104,0,0,0,0,0,0,0,0,0,0
61105,0,0,0,0,0,0,0,0,0,0
61106,13,5,0,0,22,17,0,0,8,0
61107,3,0,15,11,0,0,16,0,23,0
61108,0,0,0,0,0,0,0,0,0,0
61109,0,0,0,0,0,0,0,0,0,0
61110,32,32,32,32,32,32,32,32,32,32
61111,0,0,0,0,0,0,0,0,0,0
61112,14,0,0,0,0,0,0,0,9,0
61113,24,18,0,0,13,10,3,0,41,52
61114,0,0,0,0,0,0,0,0,0,0
61115,0,0,0,0,0,0,0,0,0,0
61116,0,0,0,0,0,0,0,0,0,0
61117,0,0,0,0,0,0,0,0,0,0
61118,32,0,0,0,0,0,0,0,0,0
61119,1,1,1,1,1,1,1,1,1,1
61120,0,0,0,0,0,0,0,0,0,0
61121,0,0,0,0,0,0,0,0,0,0
61122,3,0,0,0,0,0,0,0,0,12
61123,0,0,0,0,0,0,0,0,0,0
61124,0,0,0,0,0,0,0,0,0,0
61125,0,0,0,0,0,0,0,0,0,0
61126,0,0,0,0,0,0,0,0,0,0
61127,0,9,0,0,13,0,0,0,0,0
61128,0,24,0,0,30,25,0,0,0,0
61129,0,0,0,0,0,0,0,0,0,33
61130,0,0,0,0,0,0,0,0,0,0
61131,0,17,0,0,0,0,0,0,0,0
61132,0,0,0,0,0,0,0,0,0,0
61133,27,24,18,0,11,0,0,27,0,11
61134,10,10,10,10,10,10,10,10,10,10
61135,0,0,0,0,0,16,0,0,0,0
61136,22,22,22,22,22,22,22,22,22,22
61137,0,0,0,0,0,0,0,0,0,0
61138,17,17,17,17,17,17,17,17,17,17
61139,0,13,0,0,0,0,0,0,0,0
61140,4,4,4,4,4,4,4,4,4,4
61141,0,0,0,0,0,0,0,0,0,0
61142,0,26,0,0,18,0,24,0,9,0
61143,0,0,0,0,0,0,0,0,0,0
61144,0,0,0,0,11,0,0,0,0,0
61145,25,25,25,25,25,25,25,25,25,25
61146,9,0,11,18,0,13,0,0,10,0
61147,23,27,0,0,0,10,15,26,12,0
61148,10,10,10,10,10,10,10,10,10,10
61149,15,15,15,15,15,15,15,15,15,15
61150,25,4,17,3,18,11,16,25,11,12
61151,7,0,0,19,0,23,22,0,0,0
61152,0,0,0,0,0,0,0,0,0,0
61153,0,0,0,0,0,0,0,0,0,0
61154,0,21,0,0,0,0,0,9,0,0
61155,14,14,14,14,14,14,14,14,14,14
61156,0,0,0,0,0,0,0,0,0,0
61157,0,0,0,0,0,0,0,0,0,0
61158,15,22,26,11,30,13,33,22,17,18
61159,0,0,0,0,0,0,0,0,0,0
61160,0,7,0,0,10,0,15,0,0,0
61161,16,16,16,16,16,16,16,16,16,16
61162,11,11,11,11,11,11,11,11,11,11
61163,0,0,14,16,0,0,0,0,0,26
61164,4,24,0,19,12,0,19,0,0,37
61165,14,14,14,14,14,14,14,14,14,14
61166,17,17,17,17,17,17,17,17,17,17
61167,0,0,0,0,0,0,0,0,0,0
61168,17,0,0,27,13,0,0,0,0,0
61169,0,0,0,0,0,0,0,0,0,0
61170,0,0,0,0,0,0,0,7,0,0
61171,0,0,0,0,0,0,0,0,0,0
61172,0,0,0,0,0,0,0,0,0,0
61173,12,0,12,15,0,0,5,4,13,12
61174,0,0,0,0,0,0,0,0,0,0
61175,15,15,15,15,15,15,15,15,15,15
61176,0,0,0,13,0,0,0,0,12,0
61177,0,0,0,19,0,0,0,0,0,0
61178,18,20,29,40,41,26,20,17,17,13
61179,4,4,4,4,4,4,4,4,4,25
61180,0,0,0,0,0,0,0,0,0,0
61181,0,0,0,0,0,0,0,0,0,0
61182,28,0,15,0,0,0,0,0,0,5
61183,0,7,0,0,0,19,46,0,0,28
61184,0,14,0,0,0,0,0,26,0,0
61185,0,0,0,0,0,0,0,20,22,0
61186,11,28,11,0,11,0,0,0,14,0
61187,0,0,0,0,0,0,0,0,0,0
61188,0,0,0,0,8,0,0,0,0,0
61189,16,25,10,16,23,11,24,0,24,23
61190,4,4,4,4,4,18,4,4,4,4
61191,24,24,24,24,24,24,24,24,24,24
61192,0,0,0,0,0,0,0,0,0,0
61193,0,0,0,0,0,0,0,0,0,0
61194,0,0,0,0,0,0,0,0,0,0
61195,14,0,17,0,0,0,0,0,0,0
61196,4,0,0,0,7,24,28,0,0,16
61197,7,0,0,11,0,0,0,0,0,0
61198,29,28,16,13,42,16,0,0,9,22
61199,12,17,0,20,34,17,0,11,19,26
61200,0,0,32,0,5,0,0,0,0,0
61201,0,0,0,0,0,0,0,0,0,0
61202,21,18,30,6,0,0,4,0,0,20
61203,4,4,4,4,4,4,4,4,4,4
61204,16,16,16,16,16,16,16,16,16,25
61205,0,0,0,0,0,0,0,0,0,0
61206,0,0,0,0,0,0,0,0,0,0
61207,2,2,2,2,2,2,2,2,2,2
61208,14,17,15,15,14,14,16,14,14,18
61209,0,0,0,0,0,0,0,0,0,0
61210,0,0,0,0,0,0,0,0,0,0
61211,0,0,0,24,0,25,32,0,0,0
61212,16,16,16,16,16,16,16,16,16,16
61213,8,8,8,8,8,8,8,8,8,8
61214,11,35,13,6,8,6,10,6,32,21
61215,14,14,14,14,14,14,14,14,14,14
61216,0,0,0,0,0,0,0,0,0,0
61217,0,0,0,0,0,0,0,0,0,0
61218,17,10,23,14,13,5,27,15,20,10
61219,0,0,0,0,0,0,0,0,0,0
61220,0,0,0,0,0,21,0,0,8,16
61221,0,8,6,21,26,42,12,0,0,0
61222,0,0,0,0,8,0,0,0,0,0
61223,0,0,0,0,0,0,0,0,0,0
61224,17,0,0,24,0,0,0,0,4,11
61225,4,0,0,0,24,0,0,0,0,10
61226,0,0,18,5,0,0,0,0,0,12
61227,29,0,9,0,0,22,0,9,25,13
61228,0,0,0,22,0,0,0,0,0,0
61229,0,0,0,0,0,0,0,0,0,0
61230,0,0,0,0,0,0,0,0,0,0
61231,6,6,6,6,6,6,6,6,15,6
61232,25,25,25,25,25,25,25,25,25,25
61233,8,25,9,14,14,22,18,21,17,33
61234,31,32,0,0,12,15,0,41,18,20
61235,23,0,0,15,10,9,0,0,0,0
61236,26,17,25,17,17,41,22,17,17,31
61237,0,0,27,0,0,17,0,17,27,0
61238,0,0,0,0,0,0,0,0,0,0
61239,0,0,0,0,0,0,0,0,0,0
61240,0,0,0,0,0,0,0,0,0,0
61241,15,0,0,0,0,0,0,0,0,0
61242,0,0,0,0,0,0,0,0,0,0
61243,0,0,15,14,0,0,0,0,0,0
61244,0,0,0,21,0,0,0,0,0,0
61245,24,0,6,8,21,30,23,22,11,22
61246,29,29,29,29,29,29,29,29,29,29
61247,16,16,16,16,16,16,16,16,16,16
61248,23,23,23,23,23,23,23,23,23,23
61249,27,0,0,0,0,0,21,0,0,41
61250,0,0,0,0,0,0,0,0,0,0
61251,0,0,0,0,0,0,0,0,0,0
61252,0,28,13,18,0,0,0,0,0,0
61253,12,12,12,12,12,12,12,12,12,12
61254,0,0,0,6,0,28,20,0,28,18
61255,0,0,0,0,0,0,0,15,0,0
61256,0,0,0,0,0,0,0,0,0,0
61257,0,19,0,0,4,0,30,23,0,0
61258,0,25,9,0,0,0,9,0,0,0
61259,0,0,0,0,0,0,0,0,0,0
61260,0,0,0,0,0,24,23,0,0,36
61261,0,0,0,28,0,0,0,0,0,10
61262,0,0,0,0,0,0,0,0,0,0
61263,15,16,22,34,10,5,22,24,27,26
61264,0,0,26,0,12,0,0,0,0,0
61265,13,13,13,15,13,13,14,13,13,13
61266,0,0,0,0,0,0,0,0,0,0
61267,0,0,0,0,0,0,4,0,0,0
61268,10,0,0,0,0,0,0,0,0,0
61269,32,32,32,32,32,32,32,32,32,32
61270,10,0,0,0,34,0,0,0,21,0
61271,0,0,0,0,0,0,0,0,0,0
61272,21,21,21,21,21,21,21,21,21,21
61273,14,0,0,0,0,0,23,26,0,0
61274,0,0,0,0,0,0,0,0,0,0
61275,0,0,0,0,0,0,0,0,0,24
61276,29,0,24,22,0,0,16,0,0,26
61277,14,19,14,14,14,26,14,14,14,14
61278,8,14,16,19,6,18,16,21,22,15
61279,0,0,0,0,0,0,0,0,0,0
61280,12,0,15,0,7,21,0,27,0,8
61281,20,27,12,19,16,17,7,5,10,9
61282,0,0,0,0,0,0,0,0,0,0
61283,22,0,0,36,15,9,15,16,10,14
61284,0,0,0,0,0,0,0,0,0,0
61285,16,16,16,16,16,16,16,16,16,16
61286,0,0,0,0,0,0,0,0,0,0
61287,0,0,0,0,0,0,0,0,0,0
61288,22,22,22,22,22,22,22,22,22,22
61289,0,0,0,0,0,0,0,0,0,0
61290,0,0,0,0,0,0,0,0,0,0
61291,0,0,0,0,0,0,0,0,0,0
61292,0,0,0,0,0,0,0,0,0,0
61293,0,0,0,0,0,0,0,0,0,0
61294,3,13,6,9,35,17,3,3,29,3
61295,0,0,0,0,0,0,0,0,0,0
61296,16,27,27,14,29,7,8,12,20,21
61297,13,13,13,13,13,13,13,13,13,13
61298,1,0,0,9,0,0,39,0,0,0
61299,0,0,0,0,0,0,17,0,0,0
61300,3,10,20,11,11,10,15,20,32,15
61301,16,16,16,16,16,16,16,16,16,16
61302,11,0,18,19,0,0,0,10,0,0
61303,21,21,21,21,21,21,21,21,21,21
61304,0,0,0,23,0,0,0,0,0,21
61305,0,0,0,8,0,0,0,0,0,0
61306,0,0,0,0,0,0,0,0,0,0
61307,0,0,0,0,0,0,34,0,0,0
61308,10,0,0,0,0,0,0,0,0,0
61309,21,21,21,21,21,21,21,21,21,21
61310,4,4,4,4,4,4,4,4,16,4
61311,13,0,0,0,0,0,0,0,0,0
61312,9,15,26,28,8,15,0,2,26,21
61313,0,0,0,0,0,0,0,0,0,0
61314,8,0,0,0,0,31,0,45,0,20
61315,26,7,33,7,22,29,21,18,25,22
61316,0,6,0,0,0,0,0,0,0,0
61317,24,0,21,4,0,0,0,0,0,14
61318,0,0,0,0,0,0,0,0,0,0
61319,6,17,6,6,6,6,6,6,6,6
61320,0,0,0,0,0,0,0,0,0,0
61321,21,21,21,21,21,21,21,21,21,21
61322,0,0,0,0,0,18,0,0,0,0
61323,0,0,0,0,0,0,0,0,0,0
61324,36,16,0,17,25,0,13,19,29,0
61325,9,17,17,0,20,0,0,0,29,0
61326,19,34,7,31,9,25,15,14,25,34
61327,0,0,0,0,11,0,8,17,0,0
61328,0,14,0,22,0,0,0,0,0,12
61329,39,27,0,0,21,0,0,0,12,0
61330,0,0,0,0,0,0,0,0,0,0
61331,19,22,10,33,33,6,26,6,11,10
61332,0,0,0,0,0,0,0,0,0,0
61333,0,0,0,0,0,0,0,0,0,0
61334,26,21,14,14,7,22,10,18,21,18
61335,0,24,0,35,36,0,30,32,0,25
61336,0,0,0,0,21,0,0,11,0,0
61337,24,24,24,24,24,24,24,24,24,24
61338,0,24,0,0,0,0,0,0,0,0
61339,0,0,0,0,0,0,0,0,0,0
61340,0,0,0,0,0,0,0,0,0,3
61341,0,31,0,0,0,0,0,0,0,0
61342,0,0,15,0,0,0,0,0,0,12
61343,0,0,0,0,0,0,0,0,0,0
61344,0,0,17,0,0,0,0,0,0,0
61345,0,0,0,0,0,0,0,0,0,0
61346,0,0,0,0,0,0,0,0,0,0
61347,0,0,0,0,15,0,0,0,0,0
61348,0,0,0,0,14,0,7,0,0,0
61349,0,0,13,0,0,0,0,0,21,0
61350,9,0,11,18,0,0,27,0,0,26
61351,0,0,0,0,0,0,0,0,0,0
61352,24,0,0,0,38,15,22,0,33,30
61353,0,0,0,0,12,0,0,0,0,0
61354,0,0,0,0,0,0,0,0,0,0
61355,0,0,0,0,0,0,0,0,0,0
61356,0,11,0,36,16,0,0,0,0,0
61357,16,16,16,16,16,16,16,16,16,16
61358,0,0,0,0,0,0,0,0,0,0
61359,8,0,0,0,0,0,0,0,0,0
61360,0,0,30,15,15,37,9,23,27,8
61361,0,0,0,0,0,0,0,0,0,0
61362,14,0,0,0,0,0,0,0,0,0
61363,0,7,0,0,0,4,0,0,7,0
61364,0,27,0,6,0,0,0,12,0,0
61365,13,0,24,13,37,0,16,19,13,10
61366,0,23,54,15,13,15,0,13,0,0
61367,0,4,0,0,0,0,0,0,0,0
61368,26,26,26,29,26,26,26,26,26,26
61369,20,11,13,18,10,13,23,5,8,9
61370,15,0,0,19,19,27,21,8,18,14
61371,0,0,0,0,0,0,0,0,0,0
61372,0,0,0,0,16,5,24,0,0,21
61373,0,0,0,0,0,0,0,0,0,0
61374,0,0,0,0,0,0,0,0,0,0
61375,0,17,0,22,0,0,0,41,0,0
61376,0,0,0,0,0,0,0,0,0,0
61377,30,30,30,30,30,30,30,30,30,30
61378,0,0,0,0,0,13,0,0,0,0
61379,0,0,0,0,0,0,0,0,0,0
61380,28,0,0,0,4,0,0,0,0,19
61381,0,0,0,0,0,0,0,19,18,0
61382,20,7,17,28,24,32,0,30,0,30
61383,0,0,0,18,9,20,0,7,0,0
61384,43,43,43,43,43,43,43,43,43,43
61385,0,0,0,0,26,0,0,0,0,0
61386,0,0,0,0,0,0,0,0,0,0
61387,22,10,14,0,12,10,11,26,22,0
61388,19,19,19,19,19,19,19,19,19,19
61389,18,30,21,0,0,0,20,8,17,10
61390,0,0,0,0,0,0,0,0,0,0
61391,0,10,18,22,25,0,20,15,24,9
61392,0,13,14,4,0,11,0,0,28,30
61393,9,0,5,11,12,13,0,16,4,19
61394,18,7,12,6,15,0,7,5,0,6
61395,22,0,0,0,6,7,0,0,18,0
61396,9,28,4,16,0,0,0,24,5,0
61397,0,0,0,0,0,0,0,0,0,0
61398,0,0,0,0,0,0,0,0,0,0
61399,8,8,8,8,8,8,8,8,8,8
61400,0,16,0,0,0,35,0,24,0,6
61401,7,5,0,0,0,0,0,0,0,23
61402,1,1,1,1,1,1,1,1,1,1
61403,22,22,22,22,22,22,22,22,22,22
61404,22,22,22,22,22,22,22,22,22,22
61405,0,0,0,23,0,0,0,0,0,0
61406,0,19,8,0,0,0,0,0,43,24
61407,0,0,0,0,0,0,0,0,0,0
61408,7,9,0,7,0,8,0,20,0,25
61409,0,22,23,19,16,24,21,37,8,28
61410,30,15,0,0,5,17,23,39,0,24
61411,14,0,0,0,0,0,0,0,6,0
61412,4,4,4,4,4,4,4,4,4,4
61413,26,10,30,34,25,0,21,13,0,0
61414,48,48,48,48,48,48,48,48,48,48
61415,18,18,18,18,18,18,18,18,18,18
61416,0,0,0,0,0,0,0,0,0,0
61417,0,0,0,0,0,0,0,0,0,0
61418,19,19,20,19,19,19,19,25,19,19
61419,19,16,22,9,28,31,31,26,29,13
61420,0,0,0,0,0,0,0,0,0,0
61421,0,0,0,0,0,0,0,0,0,0
61422,13,13,13,13,13,13,13,13,13,13
61423,12,12,12,12,12,12,22,12,12,12
61424,39,39,39,39,39,39,39,39,39,39
61425,18,9,0,21,42,16,15,5,13,17
61426,27,0,27,3,9,17,0,14,0,15
61427,0,0,0,0,0,0,0,0,0,0
61428,0,0,0,0,0,0,0,0,0,0
61429,0,0,0,0,0,0,0,0,0,0
61430,0,0,0,0,0,0,0,0,0,0
61431,22,0,16,17,0,0,0,10,19,0
61432,0,0,0,0,0,0,0,0,0,0
61433,0,0,0,18,0,16,0,0,8,16
61434,0,0,0,0,0,0,0,0,0,0
61435,0,0,14,9,0,0,0,0,0,0
61436,4,0,0,0,0,0,0,0,0,0
61437,0,0,0,0,0,25,0,0,0,0
61438,10,10,10,10,10,10,10,10,10,10
61439,0,0,0,0,30,0,0,0,0,0
61440,0,0,0,0,0,0,0,0,0,0
61441,0,0,0,0,17,0,0,0,0,0
61442,0,0,0,0,13,7,0,0,0,0
61443,0,0,0,0,30,5,9,0,0,0
61444,0,11,0,0,26,0,24,31,19,0
61445,0,0,0,0,22,0,2,0,0,0
61446,16,16,16,16,16,16,16,16,16,16
61447,0,0,0,0,0,0,0,0,0,0
61448,0,0,0,10,0,0,0,0,0,0
61449,0,0,0,0,0,0,0,0,0,0
61450,0,0,0,0,0,0,0,0,0,0
61451,0,0,0,0,0,0,0,0,0,0
61452,16,0,0,0,14,0,0,0,0,0
61453,0,0,0,0,26,0,19,0,0,0
61454,0,0,0,0,0,0,0,0,0,0
61455,0,0,0,0,0,0,0,0,0,0
61456,0,0,0,0,0,0,0,0,21,0
61457,0,0,0,0,0,0,0,0,0,0
61458,14,14,14,14,14,14,14,25,14,14
61459,8,8,8,8,8,8,8,8,8,8
61460,0,0,0,0,0,0,0,0,0,0
61461,0,0,0,60,0,0,0,18,0,0
61462,21,21,21,21,21,21,21,21,21,21
61463,0,0,0,0,15,0,0,0,0,0
61464,20,28,23,14,19,14,11,14,22,0
61465,0,0,0,0,18,0,0,0,0,0
61466,0,0,0,0,0,10,0,0,15,0
61467,25,12,15,11,0,18,16,14,0,31
61468,0,0,14,0,0,12,0,4,0,25
61469,0,0,0,0,0,0,0,0,0,0
61470,22,7,25,17,15,17,11,23,3,9
61471,17,17,17,17,17,17,17,17,17,17
61472,18,18,18,18,18,18,18,18,18,18
61473,16,9,14,13,12,23,26,24,14,16
61474,16,0,20,12,12,14,18,17,19,10
61475,0,0,0,0,0,6,0,0,0,0
61476,17,17,17,17,17,17,17,17,17,17
61477,26,0,12,0,0,0,0,33,5,0
61478,13,13,13,13,13,13,13,13,13,13
61479,0,0,0,0,0,0,0,0,0,0
61480,20,6,6,6,33,6,6,6,19,6
61481,0,19,0,12,35,15,17,30,0,19
61482,0,0,0,0,0,0,0,0,0,0
61483,0,12,22,14,0,22,10,8,17,22
61484,0,0,0,0,0,23,0,0,0,0
61485,35,0,0,0,0,21,0,51,20,19
61486,29,0,0,0,0,0,0,0,0,0
61487,0,0,0,13,4,0,11,0,0,0
61488,0,0,0,0,0,0,0,0,0,0
61489,0,0,13,0,0,0,23,61,0,13
61490,0,0,0,0,0,0,0,0,0,0
61491,13,34,0,38,0,7,0,0,36,14
61492,0,0,0,0,0,0,0,0,0,0
61493,0,0,0,0,0,0,0,0,0,0
61494,28,15,7,3,8,19,16,22,8,24
61495,0,0,0,0,0,0,0,0,0,0
61496,17,14,42,11,20,0,18,23,29,37
61497,0,0,0,0,0,0,0,0,0,0
61498,23,23,23,23,23,23,23,23,23,23
61499,33,0,24,0,0,0,0,17,0,0
61500,28,16,0,0,25,12,0,29,11,0
61501,0,0,0,0,0,0,0,0,16,12
61502,0,0,16,8,0,0,0,0,0,0
61503,0,0,0,8,0,0,0,0,0,0
61504,0,0,0,0,0,0,0,0,0,0
61505,0,0,0,0,0,0,15,0,0,0
61506,20,23,21,30,26,11,13,26,4,6
61507,0,0,0,0,0,0,0,0,0,0
61508,10,20,27,17,4,14,34,10,0,42
61509,7,7,7,7,7,7,7,7,7,7
61510,0,22,0,0,0,9,0,0,40,29
61511,0,0,0,7,0,0,0,0,0,0
61512,16,13,13,16,22,0,32,33,0,15
61513,12,0,35,19,31,0,10,12,0,14
61514,15,18,5,14,4,21,19,14,0,16
61515,0,0,0,0,0,0,0,0,0,0
61516,0,0,30,0,0,0,22,24,26,0
61517,0,0,0,0,0,0,0,0,0,0
61518,0,18,0,0,0,0,0,0,20,0
61519,0,0,12,26,0,18,0,9,0,0
61520,0,0,0,0,0,0,0,0,0,0
61521,0,0,0,0,0,0,0,0,0,0
61522,0,0,0,8,17,11,15,24,35,0
61523,0,0,0,0,0,0,0,0,0,0
61524,0,0,0,0,0,0,0,0,0,0
61525,0,0,0,0,0,0,0,0,0,0
61526,0,13,0,0,13,0,16,10,0,0
61527,0,0,44,17,0,0,20,35,0,37
61528,25,11,25,0,11,12,13,35,26,34
61529,18,0,0,0,0,0,0,0,16,0
61530,0,0,0,0,0,0,0,0,0,0
61531,28,0,29,18,0,29,9,0,17,14
61532,0,0,0,0,0,0,0,0,0,0
61533,23,0,0,16,0,12,0,0,0,0
61534,0,0,0,0,0,0,12,0,0,0
61535,25,15,54,16,21,10,11,31,28,32
61536,0,8,23,0,0,0,27,0,20,0
61537,0,12,0,21,0,0,0,0,0,0
61538,19,23,10,23,18,13,3,36,21,19
61539,0,0,3,0,0,0,0,0,0,0
61540,48,48,48,48,48,48,48,48,48,48
61541,40,36,20,21,28,9,35,20,33,22
61542,5,0,14,9,11,12,16,5,14,14
61543,27,27,27,27,27,27,27,27,27,27
61544,29,29,29,29,29,29,29,29,29,29
61545,0,10,19,10,0,3,0,25,0,0
61546,0,0,0,0,0,0,0,0,0,0
61547,10,8,8,8,8,8,8,8,8,8
61548,0,0,0,0,0,0,0,0,0,0
61549,0,0,0,0,0,0,0,0,0,0
61550,20,21,23,0,21,0,0,26,6,0
61551,0,0,0,0,0,0,0,0,0,0
61552,26,7,14,11,21,20,15,16,14,9
61553,0,0,0,0,0,0,0,11,0,0
61554,10,0,21,0,0,0,0,9,0,0
61555,0,0,0,0,0,0,0,0,0,0
61556,0,0,0,0,0,0,0,0,0,0
61557,0,0,0,0,0,0,0,0,0,0
61558,0,0,0,0,25,0,0,0,0,0
61559,1,1,1,1,1,1,1,1,1,1
61560,26,26,26,26,26,26,26,26,26,26
61561,0,0,0,0,0,0,0,0,0,0
61562,0,0,29,20,29,26,4,8,0,0
61563,0,9,12,0,13,0,0,0,0,0
61564,0,0,0,0,0,0,0,0,0,0
61565,30,0,0,0,24,2,19,23,28,0
61566,0,0,0,0,0,0,0,0,0,16
61567,0,0,0,11,0,0,24,27,0,9
61568,0,0,8,0,0,0,0,0,0,0
61569,26,26,26,26,26,26,26,26,26,26
61570,0,10,0,0,0,0,0,0,0,0
61571,0,0,0,0,0,0,0,0,0,0
61572,0,0,6,0,17,0,0,0,0,0
61573,24,41,36,19,34,0,20,0,25,11
61574,0,0,0,0,0,22,0,0,0,0
61575,0,0,0,0,0,0,0,9,0,0
61576,0,0,0,0,0,0,0,0,0,0
61577,0,0,13,0,0,0,0,0,0,0
61578,0,0,0,0,0,0,0,0,0,0
61579,32,0,0,0,0,0,0,0,14,0
61580,0,0,0,0,0,0,0,0,0,0
61581,0,0,0,0,0,0,0,0,0,24
61582,0,0,11,0,0,0,0,3,0,0
61583,0,0,0,0,0,0,0,0,0,0
61584,0,27,0,0,20,0,0,0,6,15
61585,0,0,0,0,0,0,0,0,0,0
61586,0,0,4,27,8,0,0,0,0,18
61587,0,0,0,12,0,0,0,0,0,0
61588,28,26,10,30,13,14,23,27,20,26
61589,0,0,0,0,0,0,0,0,0,0
61590,12,0,0,0,15,4,0,0,0,0
61591,19,23,34,10,17,0,37,10,0,25
61592,24,24,24,24,24,24,24,24,24,24
61593,15,0,27,0,0,26,0,0,0,13
61594,26,6,27,13,19,8,34,14,0,31
61595,0,0,0,0,0,9,0,0,0,0
61596,0,0,0,0,0,14,0,0,7,0
61597,23,23,23,23,23,23,23,23,23,23
61598,0,0,0,0,0,0,0,38,0,0
61599,32,0,0,0,0,0,0,0,0,0
61600,0,19,0,0,0,16,0,0,0,0
61601,21,15,0,0,10,21,7,0,22,21
61602,5,5,5,5,5,5,5,5,5,5
61603,0,0,0,0,0,0,0,0,0,0
61604,0,0,0,0,0,0,0,0,0,0
61605,0,0,0,0,0,21,0,0,0,0
61606,0,0,0,0,0,0,0,0,0,0
61607,0,0,0,0,0,0,0,0,0,0
61608,19,0,18,20,12,9,8,0,7,0
61609,0,0,25,0,0,10,21,0,16,7
61610,0,0,0,11,0,0,0,0,29,0
61611,0,0,14,0,13,0,0,9,11,29
61612,0,0,0,0,0,0,0,20,15,0
61613,0,0,0,0,0,0,0,0,0,0
61614,0,0,0,0,0,0,0,0,0,0
61615,0,0,0,0,0,0,0,0,0,0
61616,2,15,3,21,27,14,16,10,17,30
61617,8,0,0,0,0,0,0,0,19,3
61618,0,0,0,0,0,0,0,0,0,0
61619,23,19,0,34,0,14,12,14,0,0
61620,0,0,0,0,0,0,0,0,0,0
61621,18,0,9,0,9,0,22,3,0,0
61622,28,28,28,28,28,28,28,28,28,28
61623,0,0,0,0,0,0,0,0,0,0
61624,20,20,20,20,20,20,23,20,20,20
61625,30,0,0,0,0,0,0,16,0,0
61626,13,12,27,21,12,0,28,0,20,37
61627,0,0,0,0,0,0,0,0,0,6
61628,11,8,29,33,18,13,13,3,18,13
61629,9,16,0,11,9,5,23,26,6,16
61630,0,0,0,0,0,0,0,0,0,0
61631,0,0,0,0,22,0,0,0,0,0
61632,0,0,0,0,0,0,0,0,0,0
61633,0,0,0,16,8,18,21,31,16,0
61634,0,0,0,0,0,0,0,0,0,10
61635,0,0,26,0,0,13,24,0,21,0
61636,0,0,0,0,0,22,0,0,0,0
61637,41,21,17,17,17,27,17,17,17,17
61638,32,32,32,32,32,32,32,32,32,32
61639,15,15,15,15,15,15,15,15,15,15
61640,0,0,0,0,0,0,0,0,0,0
61641,8,8,8,8,8,8,8,8,8,21
61642,0,0,0,0,0,0,0,11,0,0
61643,0,0,0,0,0,0,0,0,11,7
61644,13,9,11,0,0,0,22,0,0,0
61645,0,0,0,0,0,0,0,0,0,0
61646,0,0,32,0,0,0,0,0,0,0
61647,14,0,0,14,0,0,0,0,0,0
61648,15,12,19,13,27,9,9,0,18,21
61649,0,0,17,24,17,38,10,0,14,0
61650,0,0,0,0,0,0,0,0,0,0
61651,19,19,19,19,19,19,19,19,19,19
61652,15,0,0,0,0,0,0,14,0,0
61653,0,0,0,0,0,0,0,0,20,0
61654,0,0,0,15,0,0,0,0,0,15
61655,0,0,0,0,0,0,0,0,0,0
61656,0,0,0,0,0,0,0,0,0,0
61657,0,0,0,0,0,0,0,0,0,0
61658,11,9,0,0,0,6,0,0,6,0
61659,0,0,0,0,0,0,0,0,0,0
61660,0,0,0,0,0,0,0,0,0,0
61661,0,0,0,0,0,0,23,8,0,0
61662,16,10,7,14,20,14,9,20,24,30
61663,13,13,13,15,15,20,14,13,13,14
61664,6,0,0,23,25,15,26,32,17,0
61665,0,0,0,8,5,0,7,27,0,0
61666,0,0,0,0,0,0,0,0,0,0
61667,22,22,22,22,22,22,22,22,22,22
61668,0,19,20,0,21,0,0,0,0,0
61669,0,19,0,0,8,0,0,0,0,0
61670,0,6,0,9,0,0,0,0,0,0
61671,0,0,0,0,26,0,0,0,0,7
61672,0,0,0,0,0,0,0,0,0,0
61673,8,29,0,18,0,25,0,22,0,0
61674,0,0,27,0,27,11,0,18,13,35
61675,0,0,0,0,0,0,0,0,0,0
61676,0,0,0,0,8,11,0,0,0,0
61677,0,0,0,0,0,0,0,0,0,0
61678,0,0,11,0,0,0,0,0,0,0
61679,0,15,9,0,44,10,0,8,8,0
61680,29,12,30,11,16,19,9,18,29,22
61681,0,0,0,0,25,0,0,0,0,0
61682,8,8,8,8,8,8,8,8,8,8
61683,0,0,0,0,0,0,0,0,0,0
61684,9,9,9,9,9,9,9,9,9,9
61685,14,35,10,18,36,39,23,30,17,10
61686,17,0,0,0,0,0,0,0,0,0
61687,0,0,0,0,0,0,0,0,0,0
61688,28,8,8,29,15,23,8,8,8,8
61689,25,27,19,30,0,14,0,0,8,26
61690,0,0,0,0,0,0,0,0,0,0
61691,0,0,0,0,0,0,0,0,0,0
61692,0,0,33,0,0,8,0,0,16,0
61693,0,0,12,0,0,0,11,0,0,0
61694,0,0,0,0,0,0,0,7,0,0
61695,0,0,0,0,0,0,0,0,0,0
